,5,4,3,1,0
1152,1,1,0,1,1
1153,1,0,1,1,1
1154,1,1,0,0,1
1155,1,1,1,1,1
1156,1,1,0,1,1
1157,1,1,1,0,0
1158,1,0,1,0,0
1159,1,1,1,1,1
1160,1,1,1,0,1
1161,1,0,1,1,1
1162,1,0,0,0,1
1163,1,1,1,1,1
1164,1,0,1,0,1
1165,1,0,1,0,1
1166,1,0,0,0,0
1167,1,0,1,0,0
1168,1,0,1,1,1
1169,1,0,1,0,0
1170,1,0,1,1,1
1171,1,1,0,1,1
1172,1,1,1,0,0
1173,1,0,1,0,0
1174,1,0,1,1,1
1175,1,0,1,1,1
1176,1,1,0,1,1
1177,1,1,1,0,0
1178,1,0,1,0,0
1179,0,1,0,0,0
1180,1,1,0,0,1
1181,1,1,0,1,1
1182,1,0,1,1,1
1183,1,1,0,0,1
1184,1,0,1,1,1
1185,1,1,1,1,1
1186,1,0,1,1,1
1187,1,1,0,0,1
1188,1,0,1,0,0
1189,1,0,1,0,0
1190,1,1,0,1,1
1191,1,1,0,1,1
1192,1,0,1,0,0
1193,1,1,0,0,0
1194,1,1,0,0,0
1195,1,1,1,1,1
1196,1,0,1,1,1
1197,1,1,1,0,0
1198,1,0,1,0,0
1199,1,1,1,0,1
1200,1,1,0,1,1
1201,1,0,1,1,1
1202,1,0,1,1,1
1203,1,1,1,0,1
1204,1,1,0,0,1
1205,1,0,1,1,1
1206,1,0,1,0,1
1207,1,0,1,1,1
1208,1,0,1,0,1
1209,1,1,0,0,1
1210,1,0,1,0,1
1211,1,1,1,0,1
1212,1,0,1,0,1
1213,1,1,0,1,1
1214,1,0,1,1,1
1215,1,1,0,0,1
1216,1,0,1,0,0
1217,1,0,0,1,1
1218,1,1,0,0,1
1219,1,0,1,1,1
1220,1,0,1,0,0
1221,1,1,1,0,0
1222,1,0,1,0,1
1223,1,1,0,1,1
1224,1,0,1,0,1
1225,1,1,1,0,1
1226,1,1,0,0,0
1227,1,1,1,1,1
1228,1,1,1,0,0
1229,1,0,1,1,1
1230,1,0,1,0,1
1231,1,1,1,0,0
1232,1,1,1,0,0
1233,1,1,1,1,1
1234,1,1,0,1,1
1235,1,1,1,0,1
1236,1,1,1,0,0
1237,1,0,1,1,1
1238,1,0,1,0,0
1239,1,0,1,0,0
1240,1,0,1,1,1
1241,1,1,0,0,1
1242,1,0,1,1,1
1243,1,0,1,0,0
1244,1,1,0,0,1
1245,1,1,1,0,1
1246,1,0,1,1,0
1247,1,0,0,0,1
1248,1,0,1,1,1
1249,1,0,1,0,1
1250,1,0,1,0,0
1251,1,1,1,0,1
1252,1,0,1,0,0
1253,1,1,0,0,1
1254,1,0,1,0,1
1255,1,0,1,1,1
1256,1,0,1,0,0
1257,1,0,0,1,1
1258,1,0,1,0,1
1259,1,0,1,0,1
1260,1,1,0,1,1
1261,1,1,1,0,0
1262,1,1,1,1,1
1263,1,1,1,0,0
1264,1,0,1,0,1
1265,1,0,1,1,1
1266,1,0,0,0,1
1267,1,0,1,1,1
1268,1,1,1,1,1
1269,1,0,1,0,0
1270,1,0,1,1,1
1271,1,0,1,1,1
1272,1,1,0,0,1
1273,1,1,0,1,1
1274,1,0,1,0,0
1275,1,1,0,1,1
1276,1,1,1,1,1
1277,1,0,0,0,0
1278,1,1,1,1,1
1279,1,1,0,0,0
1280,1,1,0,1,1
1281,1,0,0,0,0
1282,1,0,1,1,1
1283,1,1,0,0,1
1284,1,0,1,1,1
1285,1,1,0,0,1
1286,1,1,1,0,1
1287,1,1,0,0,0
1288,1,1,0,0,1
1289,1,0,1,1,1
1290,1,1,0,0,0
1291,1,0,1,0,1
1292,1,0,1,1,1
1293,1,1,1,1,1
1294,1,0,1,0,0
1295,1,1,1,0,1
1296,1,1,0,1,1
1297,1,0,1,0,0
1298,1,1,0,0,0
1299,1,1,0,0,1
1300,1,1,1,1,1
1301,1,0,1,0,0
1302,1,1,0,0,1
1303,1,0,0,0,1
1304,1,1,0,0,0
1305,1,0,1,0,0
1306,1,1,1,1,1
1307,1,0,1,0,0
1308,1,0,0,0,1
1309,1,0,1,0,0
1310,1,0,1,0,1
1311,1,0,0,0,0
1312,1,1,0,0,1
1313,1,1,1,0,0
1314,1,0,1,0,1
1315,1,1,1,0,0
1316,1,0,1,1,1
1317,1,0,1,0,1
1318,1,1,0,0,1
1319,1,0,1,1,1
1320,1,0,1,1,1
1321,1,1,0,1,1
1322,1,0,0,1,0
1323,1,1,1,1,1
1324,1,1,1,1,1
1325,0,1,0,0,0
1326,1,0,1,0,1
1327,1,1,1,0,1
1328,1,0,1,0,1
1329,1,0,1,0,0
1330,1,0,1,1,1
1331,1,0,1,1,1
1332,1,1,1,0,0
1333,1,1,1,1,1
1334,1,0,1,0,1
1335,1,0,1,0,1
1336,1,0,1,1,1
1337,1,1,0,0,1
1338,1,0,1,0,0
1339,1,0,1,1,1
1340,1,0,1,0,0
1341,1,0,1,1,1
1342,1,0,1,0,0
1343,1,1,1,0,1
1344,1,0,1,1,1
1345,1,0,1,0,1
1346,1,1,0,0,0
1347,1,1,1,1,1
1348,1,0,1,0,1
1349,1,0,1,0,0
1350,1,1,1,1,1
1351,1,0,1,1,1
1352,1,0,1,1,1
1353,1,0,1,0,0
1354,1,0,1,1,1
1355,1,0,1,0,1
1356,1,0,1,0,0
1357,1,1,1,1,1
1358,1,1,1,0,1
1359,1,1,1,1,1
1360,1,0,1,0,0
1361,1,1,0,0,1
1362,1,0,0,0,0
1363,1,1,0,0,0
1364,1,1,0,0,0
1365,1,0,1,1,1
1366,1,0,1,1,1
1367,1,1,1,1,1
1368,1,1,0,1,1
1369,1,1,0,0,0
1370,1,0,1,1,1
1371,1,1,0,0,1
1372,1,0,1,0,0
1373,1,0,1,0,1
1374,1,0,0,0,1
1375,1,1,0,0,0
1376,1,1,1,0,1
1377,1,0,1,0,1
1378,1,1,1,1,1
1379,1,1,0,0,0
1380,1,1,0,1,1
1381,1,0,1,0,0
1382,1,0,1,1,0
1383,1,0,1,0,1
1384,1,0,1,0,1
1385,1,0,1,0,1
1386,1,1,0,0,0
1387,1,0,1,0,1
1388,1,1,0,1,1
1389,1,1,1,0,0
1390,1,0,1,0,0
1391,1,0,1,1,1
1392,1,1,1,0,0
1393,1,0,1,0,0
1394,1,1,1,1,1
1395,1,0,1,1,1
1396,1,0,1,1,1
1397,1,0,1,1,1
1398,1,1,1,1,1
1399,1,1,0,1,1
1400,1,0,1,0,0
1401,0,1,0,0,0
1402,1,1,0,1,1
1403,1,0,1,1,1
1404,1,1,1,1,1
1405,1,0,1,0,1
1406,1,0,1,0,1
1407,1,1,1,0,1
1408,1,0,1,0,0
1409,1,0,1,0,1
1410,1,1,0,0,1
1411,1,0,0,1,1
1412,1,0,1,1,1
1413,1,0,1,1,1
1414,1,1,0,1,1
1415,1,0,1,0,0
1416,1,1,0,0,1
1417,1,0,1,1,1
1418,1,1,0,0,1
1419,1,0,1,0,0
1420,1,0,1,0,0
1421,1,0,1,1,1
1422,1,0,1,0,1
1423,1,1,0,1,1
1424,1,0,1,0,0
1425,1,0,1,0,1
1426,1,1,1,0,0
1427,1,0,1,1,1
1428,1,1,1,0,1
1429,1,0,1,0,0
1430,1,0,1,1,1
1431,1,0,1,0,0
1432,1,1,0,1,1
1433,1,0,1,0,1
1434,1,1,0,1,1
1435,1,1,0,0,1
1436,1,1,0,0,1
1437,1,1,0,1,1
1438,1,0,1,1,1
1439,1,0,0,1,1
1440,1,0,0,1,1
1441,1,1,1,0,0
1442,1,1,0,1,1
1443,1,0,1,0,1
1444,1,0,1,1,1
1445,1,1,0,0,0
1446,1,1,1,0,1
1447,1,1,0,0,1
1448,1,0,1,1,1
1449,1,1,1,1,1
1450,1,0,0,0,0
1451,1,0,1,0,0
1452,1,0,1,0,0
1453,1,1,0,0,1
1454,1,1,0,1,1
1455,1,0,1,1,1
1456,1,0,0,1,1
1457,1,0,1,0,1
1458,1,1,1,0,0
1459,1,1,0,1,1
1460,1,1,1,0,0
1461,1,1,1,0,0
1462,1,0,1,0,1
1463,1,1,0,1,1
1464,1,0,1,1,1
1465,1,0,1,0,0
1466,1,0,1,1,1
1467,1,0,0,0,0
1468,1,1,1,0,1
1469,1,0,1,1,1
1470,1,1,1,0,0
1471,1,0,1,0,1
1472,1,1,0,0,0
1473,1,1,1,0,1
1474,1,1,1,1,1
1475,1,1,0,0,0
1476,1,1,0,1,1
1477,1,1,0,0,1
1478,1,1,0,0,1
1479,0,0,1,0,0
1480,1,0,1,0,0
1481,1,1,0,0,1
1482,1,1,0,1,1
1483,1,0,1,1,1
1484,1,0,1,1,1
1485,1,1,1,1,1
1486,1,0,1,1,1
1487,1,0,0,0,0
1488,1,0,1,0,1
1489,1,1,0,1,1
1490,1,1,1,1,1
1491,1,1,0,1,1
1492,1,0,1,0,0
1493,1,1,0,0,1
1494,1,0,1,0,0
1495,1,0,1,0,0
1496,1,0,1,0,1
1497,1,1,0,1,1
1498,1,0,1,0,1
1499,1,1,1,0,1
1500,1,0,0,0,1
1501,1,1,0,0,1
1502,0,1,0,0,1
1503,1,1,0,0,1
1504,1,1,1,1,1
1505,1,1,0,0,1
1506,1,1,1,0,0
1507,1,1,0,1,1
1508,1,0,1,0,1
1509,0,1,0,1,1
1510,1,0,1,0,0
1511,1,0,1,1,1
1512,1,1,1,1,1
1513,1,1,0,1,1
1514,1,0,1,0,0
1515,1,0,1,0,0
1516,1,0,1,1,1
1517,1,0,1,0,0
1518,1,0,1,0,1
1519,1,1,1,1,1
1520,1,1,0,0,1
1521,1,1,0,0,1
1522,1,0,1,1,0
1523,1,1,0,1,1
1524,1,0,1,0,1
1525,1,0,1,0,1
1526,1,0,1,1,1
1527,1,1,1,1,1
1528,1,1,1,0,0
1529,1,0,1,1,1
1530,1,1,0,0,0
1531,1,0,1,1,1
1532,0,1,0,1,0
1533,1,1,0,1,1
1534,1,1,0,1,1
1535,1,0,1,0,1
1536,1,0,1,0,0
1537,1,0,0,0,0
1538,1,0,1,0,0
1539,1,1,0,1,1
1540,1,1,1,0,0
1541,1,0,1,0,1
1542,1,0,1,0,0
1543,1,1,0,1,1
1544,1,1,0,1,1
1545,1,1,0,0,0
1546,1,0,1,1,1
1547,1,1,1,0,1
1548,0,0,1,1,0
1549,1,0,1,0,1
1550,1,0,1,0,1
1551,1,0,1,0,0
1552,1,0,1,1,1
1553,1,1,0,0,0
1554,1,1,0,1,1
1555,1,0,1,0,1
1556,1,0,1,0,0
1557,1,1,0,0,1
1558,1,0,0,0,0
1559,1,0,1,0,1
1560,1,0,1,0,1
1561,1,1,1,0,0
1562,1,1,0,1,1
1563,1,1,1,0,0
1564,1,1,1,1,1
1565,1,0,1,0,0
1566,1,0,1,0,0
1567,1,1,1,0,0
1568,1,0,1,1,1
1569,1,0,1,1,1
1570,1,0,1,0,0
1571,1,0,1,0,1
1572,1,0,1,1,1
1573,1,0,1,0,0
1574,1,1,0,1,1
1575,1,0,1,0,1
1576,1,0,1,1,1
1577,1,1,1,0,1
1578,1,0,1,0,1
1579,1,1,1,1,1
1580,1,1,1,1,1
1581,1,1,0,1,1
1582,1,1,0,0,0
1583,1,1,0,0,0
1584,1,1,0,0,1
1585,1,0,1,1,1
1586,1,0,1,0,1
1587,1,0,1,1,1
1588,1,0,1,0,1
1589,1,0,1,0,0
1590,1,0,1,0,0
1591,1,1,0,1,1
1592,1,1,0,0,1
1593,0,1,0,1,0
1594,1,0,1,0,0
1595,1,0,1,1,1
1596,1,0,1,0,1
1597,1,0,1,0,1
1598,1,0,1,0,0
1599,1,1,1,0,0
1600,1,1,0,0,0
1601,1,1,0,0,0
1602,1,1,0,1,1
1603,1,1,0,0,0
1604,1,1,1,0,0
1605,1,0,1,0,1
1606,1,1,0,0,1
1607,1,0,1,1,1
1608,1,0,1,0,0
1609,1,0,1,0,1
1610,1,0,1,1,1
1611,1,0,1,0,0
1612,1,0,1,0,0
1613,1,0,1,1,1
1614,1,0,1,0,1
1615,1,0,1,0,1
1616,1,0,1,0,1
1617,1,1,1,0,0
1618,1,1,0,0,0
1619,1,1,0,1,0
1620,1,0,1,0,1
1621,1,0,1,1,1
1622,1,0,1,1,1
1623,1,1,0,1,1
1624,1,1,0,0,1
1625,1,1,0,0,1
1626,1,0,1,0,1
1627,1,0,1,1,1
1628,1,0,1,1,1
1629,1,0,1,0,1
1630,1,1,0,1,1
1631,1,0,1,0,1
1632,1,1,0,1,1
1633,1,0,1,0,0
1634,1,0,1,0,1
1635,1,1,1,1,1
1636,0,0,1,0,0
1637,1,0,1,0,0
1638,1,1,1,1,1
1639,1,0,0,1,1
1640,1,0,1,0,0
1641,1,1,0,0,0
1642,1,0,0,1,1
1643,1,0,1,0,0
1644,1,1,0,1,1
1645,1,0,1,1,1
1646,1,1,1,1,1
1647,1,0,1,0,0
1648,1,0,1,0,1
1649,1,0,0,0,1
1650,1,1,0,0,0
1651,1,0,1,0,1
1652,1,1,1,0,1
1653,1,0,1,0,0
1654,1,0,1,0,0
1655,1,1,0,0,1
1656,1,0,1,1,1
1657,1,0,1,0,0
1658,1,0,0,0,0
1659,1,1,0,0,1
1660,1,0,1,0,1
1661,0,1,0,0,1
1662,1,0,1,1,1
1663,1,1,0,1,1
1664,1,0,0,1,1
1665,1,1,1,0,1
1666,1,0,1,1,1
1667,1,1,1,0,0
1668,1,1,1,0,1
1669,1,1,1,1,1
1670,1,0,1,0,1
1671,1,1,1,1,1
1672,1,0,1,0,1
1673,1,0,1,0,1
1674,1,0,1,1,1
1675,1,0,0,1,1
1676,1,0,1,0,1
1677,1,1,0,1,1
1678,1,0,1,1,1
1679,1,1,1,1,1
1680,1,0,0,1,1
1681,1,1,1,1,1
1682,1,1,0,1,1
1683,1,0,1,0,1
1684,1,1,0,1,1
1685,1,0,1,1,1
1686,0,1,0,1,1
1687,1,0,0,0,0
1688,1,0,1,0,0
1689,1,1,0,1,1
1690,1,0,0,0,1
1691,1,0,1,1,1
1692,1,1,0,1,1
1693,1,0,1,1,1
1694,1,1,1,0,1
1695,1,0,1,0,0
1696,1,1,0,1,1
1697,1,1,1,0,0
1698,1,0,1,0,1
1699,1,1,0,1,1
1700,1,0,1,1,1
1701,1,0,1,0,1
1702,1,0,1,1,1
1703,1,0,0,0,0
1704,1,0,1,1,1
1705,1,1,0,1,1
1706,1,1,1,1,1
1707,1,0,1,0,1
1708,1,0,1,0,0
1709,1,1,0,0,1
1710,1,0,1,0,0
1711,1,0,1,0,0
1712,1,0,1,0,0
1713,1,1,1,0,1
1714,1,1,1,0,0
1715,1,1,0,0,0
1716,1,1,1,1,1
1717,1,0,0,0,0
1718,1,1,0,0,1
1719,1,0,1,0,1
1720,1,1,0,0,0
1721,1,0,1,1,1
1722,1,0,1,0,0
1723,1,0,1,1,1
1724,1,0,1,1,1
1725,1,0,1,0,0
1726,1,1,0,1,1
1727,1,0,1,0,0
1728,1,0,1,1,1
1729,1,0,1,0,1
1730,1,1,0,1,1
1731,1,1,1,1,1
1732,1,0,1,0,0
1733,1,1,0,0,0
1734,1,0,1,1,1
1735,1,1,0,1,1
1736,1,1,0,0,0
1737,1,1,0,0,1
1738,1,0,1,0,1
1739,1,1,1,1,1
1740,1,1,0,1,1
1741,1,0,1,0,0
1742,1,1,0,0,0
1743,1,0,1,0,0
1744,1,0,1,0,0
1745,1,1,1,0,1
1746,1,0,1,1,1
1747,1,1,0,1,1
1748,1,0,0,0,1
1749,1,1,0,1,1
1750,1,0,1,0,1
1751,1,0,0,1,1
1752,1,0,1,1,1
1753,1,1,1,0,1
1754,1,0,0,0,1
1755,1,1,0,1,1
1756,1,0,0,0,0
1757,1,0,1,0,1
1758,1,1,1,0,0
1759,1,0,1,0,0
1760,0,1,1,1,0
1761,1,0,1,1,1
1762,1,0,1,0,1
1763,1,0,1,1,0
1764,1,1,1,0,0
1765,1,1,1,0,1
1766,1,1,0,1,1
1767,1,0,1,1,1
1768,1,0,1,0,1
1769,1,1,0,0,0
1770,1,1,1,0,1
1771,1,1,0,0,1
1772,1,0,1,1,1
1773,1,1,0,0,1
1774,1,1,1,0,0
1775,1,0,1,0,1
1776,1,0,1,0,1
1777,1,0,1,1,1
1778,1,0,1,0,0
1779,1,0,1,1,1
1780,1,1,1,0,1
1781,1,1,1,0,1
1782,1,1,1,1,1
1783,1,1,0,0,1
1784,1,1,0,1,1
1785,1,0,1,1,1
1786,1,0,1,0,1
1787,1,1,0,0,1
1788,1,0,1,0,0
1789,1,0,0,0,0
1790,1,0,0,1,1
1791,1,1,0,0,1
1792,1,1,1,1,1
1793,1,0,1,1,0
1794,1,0,1,0,1
1795,1,1,0,0,1
1796,1,0,1,1,1
1797,1,0,0,0,1
1798,1,1,1,0,0
1799,1,1,0,1,1
1800,1,1,0,0,0
1801,0,1,0,1,1
1802,1,0,1,1,1
1803,1,0,1,1,1
1804,1,1,1,0,1
1805,1,1,0,0,0
1806,1,0,1,0,0
1807,1,0,1,0,0
1808,1,1,0,0,0
1809,1,1,1,0,1
1810,1,1,0,0,0
1811,1,0,1,0,0
1812,1,0,1,0,1
1813,1,0,1,0,1
1814,1,1,0,1,1
1815,1,0,0,0,0
1816,1,0,1,0,1
1817,1,0,1,0,1
1818,1,1,1,1,1
1819,1,1,0,0,0
1820,1,0,1,0,0
1821,1,0,1,1,1
1822,1,0,1,1,1
1823,1,0,1,1,1
1824,1,1,0,1,1
1825,1,1,1,0,1
1826,1,0,1,0,1
1827,1,1,0,0,1
1828,1,1,1,0,0
1829,1,1,0,0,0
1830,1,1,0,0,0
1831,1,0,1,0,0
1832,1,1,0,0,0
1833,1,0,1,0,0
1834,1,0,0,1,1
1835,1,0,1,0,1
1836,1,1,1,1,1
1837,0,1,1,1,0
1838,1,0,1,1,1
1839,1,0,0,0,1
1840,1,0,1,1,1
1841,1,0,1,0,0
1842,1,0,1,1,1
1843,1,0,1,0,1
1844,1,1,0,0,1
1845,1,1,0,1,1
1846,1,0,1,0,0
1847,1,0,0,0,0
1848,1,0,1,1,1
1849,0,0,0,1,0
1850,1,1,0,1,1
1851,1,0,1,0,0
1852,0,0,1,1,0
1853,1,0,1,0,1
1854,1,0,1,1,1
1855,1,1,1,0,1
1856,1,0,1,1,1
1857,1,0,1,0,1
1858,1,0,1,1,1
1859,1,0,0,0,0
1860,1,1,0,1,1
1861,1,1,0,0,0
1862,1,0,1,0,0
1863,1,1,1,0,1
1864,1,0,1,0,1
1865,1,1,1,0,0
1866,1,0,1,0,1
1867,1,0,0,0,0
1868,1,0,1,0,1
1869,1,0,1,0,1
1870,1,0,1,1,1
1871,1,0,1,0,0
1872,1,0,1,0,1
1873,1,0,1,1,1
1874,1,1,0,0,1
1875,1,0,1,0,1
1876,1,1,1,0,0
1877,1,0,1,1,1
1878,1,0,1,0,1
1879,1,1,0,1,1
1880,1,0,1,0,1
1881,1,0,1,1,1
1882,1,1,0,1,1
1883,1,0,1,1,1
1884,1,1,0,1,1
1885,1,1,0,0,1
1886,1,1,0,1,0
1887,1,1,0,0,1
1888,1,0,1,1,1
1889,1,0,1,0,1
1890,1,1,0,1,1
1891,1,0,1,0,0
1892,1,0,1,1,0
1893,1,0,1,1,1
1894,1,0,1,0,1
1895,1,0,1,1,1
1896,1,1,0,0,1
1897,1,0,1,0,0
1898,0,0,1,1,0
1899,1,0,1,0,0
1900,1,1,1,0,1
1901,1,1,1,0,0
1902,1,0,0,0,0
1903,1,1,1,0,1
1904,1,0,1,0,0
1905,1,1,0,0,1
1906,1,1,0,1,1
1907,1,1,0,0,0
1908,1,0,1,0,1
1909,1,1,0,0,1
1910,1,1,0,0,0
1911,1,1,1,1,1
1912,1,1,1,0,0
1913,1,1,0,1,1
1914,1,0,1,0,1
1915,1,1,0,1,1
1916,1,0,1,1,1
1917,1,1,1,0,0
1918,1,1,1,0,1
1919,1,1,0,1,1
1920,1,0,1,0,1
1921,1,1,0,0,0
1922,1,0,0,0,0
1923,1,0,1,0,1
1924,1,0,1,0,1
1925,1,1,1,1,1
1926,1,0,1,1,1
1927,1,0,0,0,0
1928,1,1,0,0,0
1929,1,0,1,0,1
1930,1,1,0,0,1
1931,1,0,1,1,1
1932,1,0,0,0,0
1933,1,1,1,0,0
1934,1,1,0,0,0
1935,1,1,0,0,0
1936,1,1,0,0,0
1937,1,0,1,0,0
1938,1,1,0,0,0
1939,1,1,1,1,1
1940,1,0,1,0,0
1941,1,0,1,1,1
1942,1,0,1,1,1
1943,1,0,1,1,0
1944,1,1,1,0,1
1945,1,0,1,0,0
1946,1,1,0,1,1
1947,1,1,1,0,1
1948,1,0,1,0,1
1949,1,1,0,0,1
1950,1,1,1,0,0
1951,1,1,0,1,1
1952,1,0,1,1,1
1953,1,0,1,0,0
1954,1,1,0,0,1
1955,1,0,1,1,1
1956,1,1,0,0,1
1957,1,1,0,1,1
1958,1,1,0,1,1
1959,1,0,1,1,1
1960,1,1,0,1,1
1961,1,1,0,1,1
1962,1,1,0,0,0
1963,1,0,1,0,1
1964,1,1,1,0,1
1965,1,0,1,0,1
1966,1,0,1,0,0
1967,1,0,1,1,1
1968,1,1,0,1,1
1969,1,0,1,1,1
1970,1,0,1,0,1
1971,1,1,0,1,1
1972,1,0,1,0,0
1973,1,0,1,1,1
1974,1,1,1,0,1
1975,1,0,1,1,1
1976,1,0,1,0,0
1977,1,0,1,0,1
1978,1,0,1,1,1
1979,1,0,0,1,1
1980,1,1,0,0,0
1981,1,0,1,0,1
1982,1,0,1,0,1
1983,1,1,1,1,1
1984,1,0,1,0,1
1985,1,0,1,0,0
1986,1,0,1,1,1
1987,1,0,1,1,1
1988,1,1,0,1,1
1989,1,0,1,0,0
1990,1,0,1,0,0
1991,1,0,1,1,1
1992,1,0,1,1,1
1993,0,1,1,0,0
1994,1,0,1,0,1
1995,1,0,1,0,0
1996,1,0,1,1,1
1997,1,0,1,0,1
1998,1,1,0,0,0
1999,1,1,1,0,0
