1380,0,0,1,1,0,0,0,0,1
1381,0,0,1,1,1,1,1,0,1
1382,0,1,1,1,0,1,0,1,1
1383,0,0,1,1,1,1,0,0,1
1384,0,0,1,1,0,0,1,0,1
1385,1,1,0,1,0,1,1,0,0
1386,0,0,1,1,0,0,0,0,1
1387,1,1,0,1,1,0,1,0,0
1388,0,1,1,1,0,1,0,0,1
1389,0,0,1,1,0,1,0,0,1
1390,0,0,1,1,0,0,1,0,1
1391,0,0,1,1,0,0,0,1,1
1392,0,0,1,1,0,1,0,1,1
1393,0,0,1,1,0,1,1,0,1
1394,1,1,0,1,0,1,1,0,0
1395,0,1,1,1,1,0,1,0,1
1396,0,1,1,1,0,1,1,0,1
1397,1,1,0,1,0,1,1,0,0
1398,0,0,1,1,0,1,0,0,1
1399,0,0,1,1,0,1,0,0,1
1400,0,0,1,1,0,1,1,1,1
1401,0,1,1,1,1,0,1,1,0
1402,1,1,0,0,0,1,0,0,0
1403,0,0,1,1,0,0,1,0,1
1404,0,0,1,1,0,0,0,0,1
1405,0,0,1,1,0,1,0,0,1
1406,0,0,1,1,0,0,1,0,1
1407,0,0,1,1,0,1,0,0,1
1408,0,0,1,1,0,0,0,0,1
1409,0,0,1,0,0,1,0,1,1
1410,0,1,1,1,1,0,0,0,1
1411,0,0,1,1,1,1,0,0,1
1412,0,0,1,1,0,1,0,0,1
1413,0,0,1,1,0,1,0,1,1
1414,0,1,1,1,0,0,0,1,1
1415,0,0,1,1,0,0,0,0,1
1416,0,0,1,1,0,1,0,0,1
1417,1,1,0,1,0,0,1,1,0
1418,0,0,1,1,0,1,0,0,1
1419,0,0,1,1,0,0,0,0,1
1420,0,0,1,1,0,0,0,0,1
1421,0,0,1,1,0,1,0,0,1
1422,0,0,1,1,0,0,0,0,1
1423,0,0,1,1,0,0,0,0,1
1424,0,0,1,1,0,0,0,0,1
1425,0,0,1,1,0,0,0,0,1
1426,0,0,1,1,0,1,0,0,1
1427,0,0,1,1,0,1,0,0,1
1428,0,0,1,1,0,1,0,0,1
1429,0,0,1,1,0,0,1,0,1
1430,0,0,1,1,0,1,0,1,1
1431,0,0,1,1,0,1,0,0,1
1432,0,0,1,0,0,0,0,0,1
1433,0,0,1,1,0,0,0,0,1
1434,0,0,1,1,0,1,0,0,1
1435,0,0,1,1,1,1,0,0,1
1436,0,1,1,1,0,1,0,0,1
1437,0,0,1,1,0,0,0,0,1
1438,0,0,1,1,0,0,0,0,1
1439,0,1,1,1,1,1,0,1,0
1440,0,0,1,1,0,0,0,0,1
1441,0,0,1,1,0,0,0,0,1
1442,0,0,1,1,0,1,0,0,1
1443,0,0,1,1,0,0,0,1,1
1444,0,0,1,1,0,1,0,0,1
1445,0,0,1,1,0,1,0,0,1
1446,0,0,1,1,0,1,0,0,1
1447,0,0,1,1,0,1,0,0,1
1448,0,0,1,1,0,1,0,1,1
1449,0,0,1,1,0,0,0,0,1
1450,0,0,1,1,0,0,0,0,1
1451,1,1,0,1,0,1,1,1,0
1452,0,0,1,1,0,1,0,0,1
1453,1,1,0,1,1,1,1,0,0
1454,0,1,1,1,0,0,0,0,1
1455,0,0,1,1,0,1,0,0,1
1456,1,0,0,1,0,1,1,1,0
1457,0,1,1,1,1,0,0,0,1
1458,0,0,1,1,0,0,0,0,1
1459,0,0,1,1,0,0,0,0,1
1460,0,0,1,1,1,0,0,0,1
1461,0,0,1,1,0,0,0,1,1
1462,0,1,1,1,0,0,1,0,1
1463,0,0,1,1,0,0,1,1,1
1464,0,0,1,1,0,1,0,1,1
1465,1,1,0,1,1,0,1,0,0
1466,0,0,1,1,0,0,0,0,1
1467,0,0,1,1,0,1,0,0,1
1468,0,0,1,1,0,0,0,0,1
1469,0,0,1,1,1,1,0,1,1
1470,0,0,1,1,0,1,0,0,1
1471,0,0,1,1,0,0,0,0,1
1472,0,1,1,1,1,1,1,0,1
1473,0,1,1,1,0,1,0,1,1
1474,0,0,1,1,0,1,0,1,1
1475,0,0,1,1,1,1,0,0,1
1476,0,0,1,1,0,0,0,0,1
1477,0,0,1,1,0,0,0,0,1
1478,0,0,1,1,0,1,0,0,1
1479,0,0,1,1,0,1,0,0,1
1480,0,0,1,1,0,1,0,0,1
1481,1,0,0,1,0,1,1,0,0
1482,0,0,1,1,0,0,0,1,1
1483,0,0,1,1,0,0,0,0,1
1484,0,1,1,1,0,1,0,0,1
1485,0,0,1,1,0,1,0,0,1
1486,0,0,1,1,1,1,0,0,1
1487,0,0,1,1,0,0,0,0,1
1488,0,1,1,1,1,0,0,0,1
1489,0,0,1,1,0,0,0,0,1
1490,0,0,1,1,0,1,1,1,1
1491,1,1,0,1,1,0,1,0,0
1492,1,1,0,1,0,1,1,1,0
1493,0,0,1,1,0,0,0,1,1
1494,0,0,1,1,0,0,0,0,1
1495,0,0,1,1,0,0,0,1,1
1496,0,0,1,1,0,0,0,0,1
1497,0,0,1,1,0,0,0,0,1
1498,0,0,1,1,0,1,1,0,1
1499,0,0,1,1,1,1,0,0,1
1500,0,0,1,1,0,0,0,0,1
1501,1,0,0,1,0,0,1,0,0
1502,0,0,1,1,0,1,1,0,1
1503,0,0,1,1,0,0,0,0,1
1504,0,1,1,1,0,1,0,1,1
1505,0,0,1,1,0,1,0,1,1
1506,0,0,1,1,0,0,0,0,1
1507,0,0,1,1,0,0,0,0,1
1508,1,1,0,0,1,1,0,0,0
1509,0,0,0,1,0,0,0,1,1
1510,1,1,0,1,0,0,1,0,0
1511,1,1,0,1,0,1,1,1,0
1512,0,0,1,1,0,1,0,0,1
1513,0,0,1,1,0,0,1,0,1
1514,0,0,1,1,0,0,1,0,1
1515,0,0,1,1,0,1,0,0,1
1516,1,1,0,1,1,1,1,1,0
1517,0,0,1,1,1,0,0,0,1
1518,0,0,1,1,0,1,0,0,1
1519,0,0,1,1,0,1,0,0,1
1520,0,0,1,1,0,0,0,0,1
1521,0,0,1,1,0,1,0,0,1
1522,0,1,1,1,1,0,0,0,0
1523,1,0,0,1,0,0,1,0,0
1524,0,0,1,1,0,1,0,0,1
1525,0,0,1,1,0,1,0,0,1
1526,0,0,1,1,0,0,0,0,1
1527,0,0,1,1,0,1,0,1,1
1528,1,1,0,1,0,0,1,0,0
1529,1,1,0,1,1,0,1,0,0
1530,0,0,1,1,0,0,0,0,1
1531,1,0,0,1,1,1,1,0,0
1532,1,1,0,1,0,1,1,0,0
1533,0,0,1,1,0,1,0,0,1
1534,0,0,1,1,0,0,0,1,1
1535,0,1,1,1,0,1,1,0,0
1536,0,1,1,1,1,0,0,0,1
1537,0,0,1,1,0,1,0,0,1
1538,0,0,1,1,0,0,0,0,1
1539,0,0,1,1,0,0,0,0,1
1540,0,0,1,1,1,1,0,1,1
1541,0,0,1,1,0,1,0,0,1
1542,0,0,1,0,0,0,1,0,1
1543,0,0,0,1,0,0,0,1,1
1544,0,0,1,1,0,0,0,0,1
1545,0,0,1,1,0,1,0,0,1
1546,0,1,1,1,0,1,1,0,0
1547,0,0,1,1,0,1,0,0,1
1548,0,0,1,1,0,1,0,0,1
1549,0,0,1,1,0,0,0,0,1
1550,0,0,1,1,0,0,0,0,1
1551,1,1,0,1,0,0,1,0,0
1552,0,1,1,1,0,1,0,1,1
1553,0,0,1,1,0,0,0,0,1
1554,0,0,1,1,0,1,0,0,1
1555,0,0,1,1,0,0,0,0,1
1556,0,0,1,1,0,1,0,0,1
1557,0,0,1,1,0,0,0,0,1
1558,1,1,0,1,1,0,1,0,0
1559,1,0,0,1,0,0,1,1,0
1560,0,0,1,1,0,0,0,0,1
1561,0,0,1,1,0,1,0,0,1
1562,0,1,1,1,1,0,0,0,1
1563,0,0,1,1,0,1,0,0,1
1564,0,1,1,1,0,1,0,0,1
1565,0,1,1,1,1,0,0,0,1
1566,0,0,1,1,0,1,0,0,1
1567,0,0,1,1,0,0,0,0,1
1568,0,0,1,1,0,1,0,0,1
1569,0,1,1,1,0,0,0,1,1
1570,0,0,1,1,0,1,0,0,1
1571,1,1,0,1,1,1,1,0,0
1572,0,0,1,1,0,1,0,0,1
1573,0,0,1,1,0,0,0,1,1
1574,0,1,1,1,1,0,0,0,0
1575,0,0,1,1,0,1,0,1,1
1576,0,0,1,1,0,0,0,0,1
1577,1,0,0,1,0,1,1,0,0
1578,0,0,1,1,1,0,1,0,1
1579,0,0,1,1,0,1,1,0,1
1580,0,0,1,1,0,1,0,0,1
1581,0,1,1,1,0,0,0,0,1
1582,1,1,0,0,0,0,1,0,0
1583,0,0,1,1,0,0,0,1,1
1584,0,0,1,1,0,0,0,0,1
1585,0,1,1,1,1,1,1,1,0
1586,0,0,1,1,1,0,0,0,1
1587,0,0,1,1,0,1,0,0,1
1588,0,1,1,1,0,0,0,1,1
1589,0,0,1,1,0,0,0,0,1
1590,0,0,1,1,0,0,0,0,1
1591,0,0,1,1,0,1,0,0,1
1592,0,1,1,1,0,1,0,0,1
1593,0,1,1,1,1,0,1,0,0
1594,0,0,1,1,0,0,0,0,1
1595,0,0,1,1,0,1,0,0,1
1596,0,0,1,1,0,0,0,1,1
1597,0,1,1,1,1,1,0,0,1
1598,0,0,1,1,0,1,0,0,1
1599,0,0,1,1,0,1,0,0,1
1600,0,0,1,1,1,1,0,1,1
1601,1,1,0,1,0,0,1,0,0
1602,0,0,1,1,1,1,1,0,1
1603,0,0,1,1,0,0,0,0,1
1604,0,0,1,1,0,1,1,0,1
1605,0,0,1,1,0,0,0,0,1
1606,0,0,1,1,0,1,0,0,1
1607,0,0,1,1,0,0,0,0,1
1608,0,0,1,1,0,0,0,1,1
1609,0,1,1,1,0,0,0,0,1
1610,0,0,1,1,1,0,0,0,1
1611,0,0,1,1,1,1,0,0,1
1612,0,0,1,1,1,1,0,0,1
1613,0,0,1,1,0,1,0,0,1
1614,0,0,1,1,0,0,0,0,1
1615,0,0,1,1,0,1,0,1,1
1616,1,1,0,1,1,0,1,0,0
1617,0,0,1,1,0,0,1,0,1
1618,0,0,1,1,0,1,0,0,1
1619,0,0,1,1,0,1,0,0,1
1620,0,0,1,1,0,1,0,0,1
1621,0,0,1,1,0,1,0,1,1
1622,0,0,1,1,0,0,0,0,1
1623,0,0,1,1,0,0,0,0,1
1624,0,0,1,1,0,1,1,0,1
1625,0,1,0,1,1,0,1,1,0
1626,0,0,1,0,0,1,0,1,1
1627,1,1,0,0,0,0,1,0,0
1628,0,0,1,1,0,0,0,0,1
1629,0,0,1,1,0,1,0,0,1
1630,0,1,1,1,0,1,1,1,0
1631,1,1,0,1,0,0,1,0,0
1632,0,0,1,1,0,0,0,0,1
1633,0,0,1,1,0,1,0,0,1
1634,0,0,0,1,0,0,0,1,1
1635,0,0,1,1,0,1,1,1,1
1636,0,0,1,1,0,0,0,0,1
1637,0,1,1,1,0,1,0,0,1
1638,0,0,1,1,0,1,0,0,1
1639,1,0,0,1,0,1,1,0,0
1640,0,0,1,1,0,0,0,0,1
1641,0,1,1,1,1,1,1,0,0
1642,1,1,0,1,1,0,1,0,0
1643,0,0,1,1,0,1,0,0,1
1644,0,0,1,1,0,1,0,0,1
1645,0,0,1,1,0,1,0,1,1
1646,0,0,1,1,0,1,0,0,1
1647,1,1,0,1,0,1,1,0,0
1648,0,0,1,1,0,0,0,0,1
1649,0,0,1,1,0,1,0,0,1
1650,0,0,1,1,0,0,0,0,1
1651,0,0,1,1,0,1,0,0,1
1652,1,1,0,1,0,1,1,0,0
1653,0,1,1,1,0,0,0,1,1
1654,0,0,1,1,0,0,0,0,1
1655,0,0,1,1,1,0,0,0,1
1656,0,0,1,1,0,0,0,0,1
1657,0,0,1,1,0,0,0,0,1
1658,0,0,1,1,0,0,0,1,1
1659,0,0,1,1,1,1,0,0,1
1660,0,0,1,1,0,0,0,0,1
1661,0,0,1,1,0,0,0,0,1
1662,0,0,1,1,0,0,0,0,1
1663,0,1,1,0,1,0,1,0,1
1664,0,0,1,1,1,1,0,1,1
1665,0,0,1,1,0,1,0,0,1
1666,1,1,0,1,1,0,1,1,0
1667,0,0,1,1,0,0,0,0,1
1668,0,0,1,1,0,0,0,1,1
1669,0,0,1,0,0,0,0,0,1
1670,0,0,1,1,0,1,1,0,1
1671,0,0,1,1,0,1,0,0,1
1672,0,0,1,1,0,0,0,1,1
1673,1,0,0,0,0,0,0,0,0
1674,1,1,0,1,0,0,1,0,0
1675,0,0,1,1,0,0,0,0,1
1676,0,0,1,1,0,0,0,0,1
1677,0,0,1,1,1,1,0,1,1
1678,0,0,1,1,0,1,0,1,1
1679,0,0,1,1,0,1,0,1,1
1680,0,0,1,1,0,0,0,1,1
1681,0,0,1,1,0,0,0,1,1
1682,0,0,1,1,0,0,0,0,1
1683,0,0,1,1,1,1,0,0,1
1684,0,0,1,1,0,0,0,0,1
1685,1,1,0,0,0,0,0,0,0
1686,1,1,0,0,1,0,0,0,0
1687,0,1,1,0,1,1,0,0,1
1688,0,0,1,1,0,0,1,1,1
1689,0,0,1,1,0,1,0,0,1
1690,0,0,1,1,1,1,0,0,1
1691,1,0,0,1,1,0,1,1,0
1692,0,1,1,1,0,0,0,0,1
1693,0,1,1,1,0,1,0,0,1
1694,0,0,1,1,0,1,0,0,1
1695,0,0,1,1,0,0,0,0,1
1696,0,0,1,1,0,1,0,0,1
1697,0,0,1,1,0,1,0,0,1
1698,0,1,1,1,1,0,1,0,0
1699,1,1,0,1,0,0,1,0,0
1700,0,0,1,1,0,0,0,0,1
1701,1,1,1,1,1,0,1,0,0
1702,0,0,1,1,0,0,0,0,1
1703,0,1,1,1,0,0,1,0,1
1704,0,0,1,1,0,0,0,1,1
1705,0,0,1,1,0,0,0,0,1
1706,0,0,1,1,1,0,0,0,1
1707,0,0,1,1,0,0,0,0,1
1708,0,0,1,1,0,1,0,1,1
1709,0,0,1,1,1,0,0,0,1
1710,0,0,1,1,0,1,0,0,1
1711,0,0,1,1,0,0,0,1,1
1712,1,1,0,0,1,0,0,1,0
1713,1,1,0,1,0,0,1,1,0
1714,0,0,1,1,1,1,0,1,1
1715,1,1,0,0,0,1,0,0,0
1716,0,0,1,1,0,0,1,0,1
1717,0,0,1,1,0,0,0,0,1
1718,0,0,1,1,0,0,1,0,1
1719,0,1,1,1,0,1,0,0,1
1720,0,1,1,1,0,1,0,0,1
1721,0,0,1,1,0,1,0,1,1
1722,0,0,1,1,0,1,0,0,1
1723,0,0,1,1,0,1,0,0,1
1724,0,0,1,1,0,0,0,0,1
1725,0,0,1,1,0,1,0,0,1
1726,0,0,1,1,0,0,0,0,1
1727,1,1,0,1,1,0,1,0,0
1728,1,1,0,1,1,1,1,0,0
1729,0,0,1,1,1,1,0,1,1
1730,0,0,1,1,0,0,0,0,1
1731,0,0,1,1,0,0,0,1,1
1732,0,0,1,1,0,1,0,0,1
1733,0,0,1,1,0,1,1,0,1
1734,1,1,0,1,1,0,1,0,0
1735,0,0,1,1,0,1,0,0,1
1736,0,0,1,1,0,1,0,0,1
1737,0,1,1,1,0,0,0,0,1
1738,0,0,1,1,1,0,0,0,1
1739,0,0,0,1,0,0,1,1,1
1740,0,0,1,1,0,0,0,1,1
1741,0,0,1,1,0,1,0,0,1
1742,0,0,1,1,0,0,0,0,1
1743,0,0,1,1,0,1,0,0,1
1744,0,1,1,1,0,0,0,0,0
1745,0,0,0,1,0,1,0,1,1
1746,0,0,1,1,0,1,0,1,1
1747,0,0,1,1,0,1,0,0,1
1748,1,0,0,1,0,1,1,0,0
1749,0,0,1,1,0,1,0,0,1
1750,1,1,0,1,0,0,1,0,0
1751,0,0,1,1,0,0,0,0,1
1752,0,0,1,1,0,1,0,0,1
1753,0,0,1,1,0,1,0,0,1
1754,0,0,1,1,0,1,0,0,1
1755,0,1,1,1,1,1,0,1,1
1756,0,0,1,1,0,0,1,0,1
1757,0,1,1,1,1,1,0,1,1
1758,0,0,0,1,0,1,0,1,1
1759,0,1,1,1,0,0,0,0,1
1760,0,0,1,1,0,0,1,1,1
1761,0,0,1,1,1,0,0,0,1
1762,0,1,1,1,1,1,0,0,1
1763,0,0,1,1,0,0,0,1,1
1764,0,1,1,1,0,1,0,0,1
1765,1,1,0,0,0,0,0,0,0
1766,1,1,0,1,0,0,1,0,0
1767,0,0,1,1,0,0,0,1,1
1768,1,1,0,1,1,0,1,0,0
1769,0,0,1,1,0,1,0,0,1
1770,0,1,1,1,1,0,1,0,0
1771,0,0,1,1,0,1,0,1,1
1772,0,1,1,1,0,0,0,0,1
1773,0,1,1,1,0,1,0,0,1
1774,0,0,1,1,0,0,0,0,1
1775,1,0,0,1,0,0,1,1,0
1776,0,1,1,1,0,1,0,0,1
1777,0,1,1,1,1,1,1,0,1
1778,0,0,1,1,0,1,0,0,1
1779,0,1,1,1,1,1,1,0,1
1780,0,0,1,1,0,0,0,0,1
1781,0,1,1,1,0,1,0,0,1
1782,1,1,0,1,1,1,1,1,0
1783,0,0,1,1,0,1,0,0,1
1784,0,0,1,0,0,0,0,1,1
1785,0,0,1,1,0,1,0,0,1
1786,0,0,1,1,0,1,0,0,1
1787,1,1,0,1,0,0,1,0,0
1788,0,1,1,1,0,0,0,0,0
1789,0,0,1,1,0,0,0,0,1
1790,0,1,0,1,1,1,1,1,0
1791,0,0,1,1,0,0,0,0,1
1792,0,0,1,1,0,0,0,0,1
1793,0,0,1,1,0,0,0,0,1
1794,0,1,1,1,1,1,0,0,1
1795,1,1,0,0,1,0,0,0,0
1796,0,0,1,1,0,0,0,0,1
1797,0,0,1,1,0,1,0,0,1
1798,0,0,1,1,0,0,1,0,1
1799,0,0,1,1,0,1,0,1,1
1800,0,0,1,1,0,0,0,0,1
1801,0,0,1,1,0,0,0,0,1
1802,0,0,1,1,0,0,0,0,1
1803,0,0,1,1,0,0,0,0,1
1804,0,1,1,1,1,1,1,0,0
1805,1,0,0,1,0,1,1,1,0
1806,0,0,1,1,0,0,0,0,1
1807,0,0,1,1,1,0,1,0,1
1808,0,0,1,1,0,0,1,1,1
1809,1,1,0,0,0,1,0,0,0
1810,1,1,0,1,0,0,1,1,0
1811,1,1,0,1,1,0,1,0,0
1812,0,0,1,0,0,1,0,0,1
1813,0,0,1,1,0,1,0,0,1
1814,0,0,1,1,0,0,0,0,1
1815,0,0,1,1,0,0,0,0,1
1816,0,0,1,1,0,1,0,0,1
1817,0,0,1,1,0,1,0,0,1
1818,0,1,1,1,1,0,1,0,1
1819,0,0,1,1,0,0,0,1,1
1820,0,0,1,1,0,0,0,0,1
1821,0,1,1,1,0,0,0,0,1
1822,1,1,0,1,0,0,1,0,0
1823,0,1,1,1,1,1,0,1,1
1824,0,0,1,1,0,1,0,0,1
1825,1,1,0,1,0,1,1,0,0
1826,0,0,1,1,0,1,0,1,1
1827,1,1,0,1,0,1,1,0,0
1828,0,0,1,1,0,1,0,1,1
1829,0,0,1,1,0,1,0,0,1
1830,0,1,1,1,1,1,0,0,1
1831,0,0,1,1,0,0,1,1,1
1832,0,1,1,1,1,0,0,0,1
1833,0,0,1,1,0,0,0,1,1
1834,0,0,1,1,0,0,0,0,1
1835,0,0,1,1,1,1,0,1,1
1836,0,0,1,1,0,0,0,0,1
1837,0,1,1,1,1,1,1,0,1
1838,0,0,1,1,0,0,0,0,1
1839,0,0,1,1,0,1,1,0,1
1840,0,0,1,1,0,0,0,0,1
1841,0,1,1,1,1,1,1,1,1
1842,0,0,1,1,0,0,0,0,1
1843,0,0,1,1,0,0,0,1,1
1844,0,0,1,1,0,1,0,0,1
1845,0,0,0,1,0,1,0,1,1
1846,0,1,1,1,0,0,0,0,1
1847,0,0,1,1,0,0,0,0,1
1848,0,0,1,1,0,0,0,1,1
1849,0,0,1,1,0,0,0,0,1
1850,0,0,1,1,0,0,0,1,1
1851,1,0,0,1,0,0,1,1,0
1852,0,0,1,1,1,0,0,0,1
1853,0,0,1,1,0,0,0,0,1
1854,0,0,0,1,0,1,1,1,1
1855,0,0,1,1,0,0,0,1,1
1856,0,0,1,1,0,0,0,0,1
1857,0,0,1,1,0,0,1,0,1
1858,0,0,1,1,1,1,0,0,1
1859,0,0,1,1,1,1,1,0,1
1860,0,0,1,1,0,0,0,0,1
1861,0,0,1,1,0,0,1,0,1
1862,0,0,1,1,0,0,0,0,1
1863,0,0,1,1,1,1,0,0,1
1864,1,1,0,1,1,1,1,1,0
1865,0,0,1,1,0,1,0,0,1
1866,0,0,1,0,0,1,1,0,1
1867,0,0,1,1,0,0,1,0,1
1868,0,0,1,1,0,1,0,0,1
1869,0,1,1,1,1,1,0,1,1
1870,0,0,1,1,0,1,1,0,1
1871,0,0,1,1,0,0,0,0,1
1872,0,1,1,0,0,0,1,0,1
1873,0,0,1,1,0,0,0,0,1
1874,1,1,0,1,1,1,1,1,0
1875,0,0,1,1,0,1,0,0,1
1876,0,0,1,1,1,1,0,0,1
1877,0,0,1,1,0,0,0,0,1
1878,0,0,1,1,0,1,1,0,1
1879,0,0,1,1,0,1,0,0,1
1880,0,0,1,1,0,0,0,1,1
1881,0,0,1,1,0,0,1,0,1
1882,0,0,1,1,0,0,0,0,1
1883,0,1,1,1,0,1,1,1,0
1884,0,0,1,1,0,1,0,0,1
1885,0,0,1,1,0,0,0,0,1
1886,0,0,1,1,0,1,0,0,1
1887,0,1,1,1,0,0,0,0,1
1888,0,0,1,1,0,0,0,0,1
1889,0,0,1,1,0,1,0,0,1
1890,0,1,1,1,1,1,1,1,1
1891,0,0,1,1,0,0,0,0,1
1892,0,0,0,1,0,1,0,1,1
1893,0,0,1,1,1,1,0,1,1
1894,0,0,1,1,0,1,1,0,1
1895,0,0,1,1,1,1,0,0,1
1896,0,0,1,1,0,1,0,0,1
1897,0,0,1,1,0,1,1,0,1
1898,1,1,0,0,1,0,0,0,0
1899,0,1,1,1,1,1,0,0,1
1900,0,0,1,0,0,1,1,0,1
1901,0,0,1,1,0,1,0,0,1
1902,0,0,1,1,0,0,0,0,1
1903,0,0,1,1,0,0,1,0,1
1904,1,0,0,0,0,1,1,0,0
1905,0,1,1,1,0,0,1,0,1
1906,0,0,1,1,0,1,0,1,1
1907,0,0,1,1,0,0,0,0,1
1908,0,0,1,1,0,0,0,0,1
1909,0,0,0,1,1,1,0,1,1
1910,0,0,1,1,0,1,0,1,1
1911,0,1,1,1,1,1,0,1,1
1912,1,1,0,1,1,0,1,0,0
1913,0,1,1,1,1,1,1,0,1
1914,0,0,1,1,0,0,0,1,1
1915,0,0,1,1,0,1,0,0,1
1916,0,0,1,1,0,0,0,0,1
1917,0,0,1,1,0,0,1,0,1
1918,0,0,1,1,0,1,0,0,1
1919,0,0,1,1,1,0,0,0,1
1920,0,0,1,1,1,1,0,0,1
1921,0,0,1,1,0,0,0,1,1
1922,0,1,1,1,1,1,0,1,1
1923,0,0,1,1,0,0,0,0,1
1924,0,0,1,1,0,0,0,0,1
1925,0,0,1,1,1,0,1,1,1
1926,0,0,1,1,1,1,0,0,1
1927,1,1,0,1,0,0,1,0,0
1928,0,1,1,1,0,1,0,0,1
1929,0,0,1,1,0,1,1,0,1
1930,0,1,1,1,0,1,0,1,1
1931,0,0,1,1,0,0,0,0,1
1932,0,0,1,1,1,1,0,0,1
1933,0,0,1,1,0,1,0,1,1
1934,0,0,1,1,1,0,1,0,1
1935,0,0,1,1,0,0,0,0,1
1936,0,1,1,1,1,1,0,0,0
1937,0,0,1,1,0,0,0,1,1
1938,0,0,1,1,0,0,0,0,1
1939,0,0,1,1,0,0,1,1,1
1940,0,0,1,1,0,0,0,0,1
1941,0,0,1,1,0,1,1,0,1
1942,1,1,0,1,1,1,1,0,0
1943,0,0,1,1,0,1,0,0,1
1944,0,1,1,1,1,0,0,0,1
1945,0,0,1,1,0,0,0,0,1
1946,0,1,1,1,0,1,1,0,1
1947,0,0,1,1,0,1,0,0,1
1948,1,1,0,1,0,1,1,0,0
1949,0,0,1,1,1,1,0,0,1
1950,0,0,1,0,0,0,0,0,1
1951,0,0,1,1,0,1,0,0,1
1952,1,1,0,1,1,0,1,0,0
1953,0,1,1,1,1,0,1,0,0
1954,0,0,1,1,0,1,1,0,1
1955,0,0,1,1,0,0,0,0,1
1956,1,1,0,1,0,1,1,0,0
1957,0,0,0,1,0,1,0,1,1
1958,1,0,0,1,1,1,1,0,0
1959,0,0,1,1,0,0,0,0,1
1960,0,0,1,1,0,0,0,0,1
1961,0,0,1,0,0,1,0,0,1
1962,0,0,1,1,0,1,0,0,1
1963,0,1,1,1,1,1,1,0,0
1964,0,1,1,1,1,0,0,0,1
1965,1,0,0,0,0,0,0,1,0
1966,0,0,1,1,0,1,0,0,1
1967,0,0,1,1,0,1,0,1,1
1968,1,1,0,0,1,0,1,0,0
1969,0,0,1,1,0,1,1,0,1
1970,0,0,1,0,0,1,0,1,1
1971,1,1,0,1,0,0,1,0,0
1972,0,0,1,1,0,0,1,0,1
1973,0,0,1,1,0,1,0,0,1
1974,0,0,1,1,0,0,0,1,1
1975,0,0,1,1,0,0,0,0,1
1976,0,1,1,1,0,0,0,0,1
1977,0,0,1,1,0,0,0,0,1
1978,0,0,1,1,0,0,0,0,1
1979,0,0,1,1,0,1,0,0,1
1980,1,0,0,0,0,0,0,0,0
1981,0,0,1,1,0,0,0,1,1
1982,1,1,0,1,0,0,1,1,0
1983,0,0,1,1,1,1,0,0,1
1984,0,1,1,1,0,1,0,0,1
1985,0,1,1,1,1,0,0,1,1
1986,0,0,1,1,0,1,0,0,1
1987,0,0,1,1,0,1,0,1,1
1988,0,0,1,1,0,1,0,0,1
1989,0,0,1,1,0,0,0,0,1
1990,0,1,1,1,0,1,1,0,1
1991,0,0,0,1,0,1,0,1,1
1992,0,1,1,1,1,0,0,0,1
1993,0,0,1,1,0,0,1,1,1
1994,0,0,1,1,0,0,0,0,1
1995,0,0,1,1,0,0,0,0,1
1996,0,0,1,1,0,1,0,0,1
1997,0,1,1,1,1,1,0,0,1
1998,0,0,1,1,0,0,0,1,1
1999,0,0,1,1,0,1,0,0,1
