,4,3,2,1,0
1152,1,1,0,1,0
1153,1,1,1,0,0
1154,1,1,1,0,0
1155,0,0,0,1,0
1156,0,0,1,0,0
1157,0,0,1,0,0
1158,0,0,0,1,0
1159,0,0,1,0,0
1160,0,0,1,0,0
1161,1,1,1,0,1
1162,0,0,1,0,1
1163,0,0,1,0,1
1164,0,0,1,0,0
1165,1,1,1,0,0
1166,1,1,1,0,0
1167,0,0,1,0,0
1168,0,0,1,0,1
1169,0,0,0,1,0
1170,0,0,1,0,0
1171,0,0,0,1,0
1172,0,0,1,0,1
1173,0,0,1,0,0
1174,1,1,1,0,0
1175,0,0,0,1,0
1176,0,0,1,0,0
1177,0,0,1,0,0
1178,0,0,0,1,0
1179,0,0,1,0,0
1180,0,0,1,0,0
1181,1,1,1,0,0
1182,1,1,1,0,0
1183,1,1,0,1,0
1184,0,0,1,0,0
1185,1,1,1,0,0
1186,1,1,1,0,0
1187,0,0,1,0,0
1188,0,0,1,0,0
1189,1,1,1,0,0
1190,1,1,1,0,0
1191,0,0,0,1,0
1192,0,0,1,0,0
1193,0,0,0,1,0
1194,0,0,1,0,1
1195,0,0,0,1,0
1196,0,0,0,1,0
1197,0,0,1,0,0
1198,0,0,0,1,0
1199,0,0,1,0,0
1200,0,0,1,0,0
1201,0,0,0,1,0
1202,0,0,0,1,0
1203,0,0,1,0,0
1204,0,0,1,0,0
1205,0,0,0,1,0
1206,0,0,1,0,0
1207,1,1,1,0,1
1208,0,0,0,1,0
1209,0,0,1,0,1
1210,1,0,1,0,1
1211,1,1,1,0,1
1212,0,0,1,0,0
1213,0,0,1,0,1
1214,0,0,1,0,1
1215,1,1,1,0,0
1216,0,0,1,0,0
1217,0,0,1,0,0
1218,0,0,1,0,0
1219,0,0,0,1,0
1220,0,0,1,0,1
1221,1,1,1,0,0
1222,0,0,0,1,0
1223,0,0,1,0,0
1224,0,0,1,0,0
1225,0,0,1,0,0
1226,0,0,0,1,0
1227,1,1,1,0,0
1228,0,0,0,1,0
1229,1,1,1,0,0
1230,0,0,1,0,1
1231,0,0,0,1,0
1232,0,0,0,1,0
1233,0,0,1,0,0
1234,0,0,1,0,0
1235,0,1,1,0,1
1236,0,0,1,0,0
1237,0,0,1,0,0
1238,0,0,1,0,0
1239,0,0,0,1,0
1240,0,0,1,0,0
1241,0,0,1,0,1
1242,1,1,1,0,0
1243,0,0,1,0,0
1244,0,0,1,0,0
1245,0,0,1,0,1
1246,0,0,1,0,0
1247,1,1,1,0,0
1248,0,0,0,1,0
1249,1,0,0,1,0
1250,0,0,1,0,0
1251,0,0,1,0,0
1252,0,0,1,0,1
1253,0,0,1,0,0
1254,1,1,1,0,0
1255,0,0,1,0,1
1256,1,1,1,0,0
1257,0,0,1,0,1
1258,0,0,1,0,0
1259,0,0,0,1,0
1260,0,0,1,0,0
1261,0,0,1,0,1
1262,0,0,1,0,0
1263,0,0,1,0,0
1264,0,0,1,0,0
1265,0,0,1,0,0
1266,0,0,1,0,0
1267,0,0,1,0,1
1268,1,1,1,0,1
1269,0,0,1,0,1
1270,0,0,1,0,1
1271,1,1,0,1,0
1272,0,0,1,0,0
1273,0,0,0,1,0
1274,0,0,1,0,0
1275,0,0,1,0,0
1276,0,0,1,0,1
1277,1,1,1,0,0
1278,0,0,0,1,0
1279,0,0,0,1,0
1280,0,0,1,0,1
1281,0,0,0,1,0
1282,0,0,0,1,0
1283,0,0,0,1,0
1284,0,0,1,0,1
1285,1,1,1,0,0
1286,0,0,1,0,1
1287,0,0,1,0,0
1288,0,0,1,0,0
1289,0,0,1,0,0
1290,1,1,1,0,1
1291,0,0,1,0,1
1292,0,0,0,1,0
1293,0,0,1,0,0
1294,0,0,1,0,1
1295,0,0,1,0,1
1296,0,0,1,0,1
1297,1,1,1,0,0
1298,0,0,1,0,0
1299,0,0,1,0,0
1300,0,0,1,0,0
1301,0,0,0,1,1
1302,0,0,1,0,0
1303,1,1,0,1,0
1304,0,0,0,1,0
1305,1,1,1,0,0
1306,0,0,1,0,0
1307,0,0,0,0,1
1308,0,0,1,0,0
1309,0,0,1,0,0
1310,0,0,0,1,0
1311,0,0,0,1,0
1312,0,0,1,0,0
1313,0,0,1,0,0
1314,0,0,1,0,0
1315,0,0,0,1,0
1316,0,0,1,0,1
1317,0,0,0,1,0
1318,0,0,1,0,1
1319,1,1,1,0,1
1320,0,0,1,0,0
1321,0,0,1,0,1
1322,0,0,1,0,1
1323,0,0,1,0,0
1324,0,0,1,0,0
1325,0,0,1,0,0
1326,0,0,0,1,0
1327,0,0,0,1,0
1328,1,1,0,1,0
1329,1,1,0,1,0
1330,0,0,1,0,0
1331,0,0,1,0,1
1332,1,1,0,1,0
1333,0,0,1,0,1
1334,0,0,1,0,0
1335,0,0,1,0,0
1336,0,0,0,1,0
1337,0,0,1,0,0
1338,0,0,1,0,0
1339,0,0,1,0,1
1340,0,0,0,1,1
1341,0,0,0,1,0
1342,0,0,1,0,0
1343,0,0,1,0,1
1344,0,0,0,1,0
1345,0,0,1,0,1
1346,0,0,1,0,1
1347,1,1,1,0,0
1348,1,1,1,0,0
1349,0,0,0,1,0
1350,0,0,1,0,0
1351,0,0,0,1,1
1352,0,0,1,0,1
1353,0,0,1,0,1
1354,0,0,1,0,0
1355,0,0,1,0,0
1356,1,1,1,0,1
1357,0,0,1,0,0
1358,0,0,1,0,0
1359,0,0,1,0,0
1360,0,0,1,0,0
1361,0,0,1,0,0
1362,0,0,1,0,0
1363,0,0,1,0,0
1364,0,0,1,0,0
1365,1,1,1,0,0
1366,0,0,0,1,0
1367,0,0,0,1,0
1368,1,1,1,0,0
1369,0,0,1,0,0
1370,0,0,0,1,0
1371,0,0,0,1,0
1372,1,1,1,0,0
1373,0,0,0,0,1
1374,0,0,1,0,0
1375,1,1,1,0,0
1376,1,1,0,1,0
1377,0,0,0,1,0
1378,0,0,0,1,0
1379,1,1,1,0,0
1380,1,1,0,1,0
1381,1,0,1,0,1
1382,1,1,1,0,1
1383,0,0,1,0,0
1384,0,0,1,0,0
1385,0,0,0,1,0
1386,0,0,1,0,0
1387,0,0,0,1,0
1388,0,0,1,0,0
1389,0,0,1,0,0
1390,0,0,1,0,0
1391,0,0,0,1,0
1392,0,0,0,1,0
1393,0,0,1,0,0
1394,0,0,0,1,0
1395,0,0,0,1,0
1396,0,0,1,0,0
1397,0,0,1,0,0
1398,0,0,1,0,1
1399,0,0,1,0,1
1400,0,0,0,1,0
1401,0,0,1,0,1
1402,0,0,0,1,0
1403,0,0,1,0,0
1404,1,1,0,1,0
1405,1,1,1,0,1
1406,0,0,1,0,0
1407,0,0,1,0,0
1408,0,0,1,0,1
1409,1,1,1,0,0
1410,1,1,1,0,0
1411,0,0,1,0,0
1412,0,0,1,0,0
1413,1,1,1,0,0
1414,0,0,1,0,0
1415,1,1,1,0,0
1416,0,0,1,0,1
1417,1,1,1,0,0
1418,0,0,1,0,0
1419,0,0,1,0,1
1420,0,0,1,0,0
1421,0,0,1,0,1
1422,0,0,1,0,0
1423,0,0,1,0,0
1424,0,0,1,0,1
1425,1,1,1,0,0
1426,0,0,1,0,0
1427,0,0,1,0,0
1428,0,0,1,0,1
1429,0,0,1,0,0
1430,1,1,1,0,1
1431,1,1,0,1,0
1432,0,0,1,0,0
1433,0,0,1,0,1
1434,0,0,1,0,0
1435,0,0,0,1,0
1436,0,0,1,0,1
1437,0,0,1,0,0
1438,0,0,1,0,1
1439,0,0,0,1,0
1440,0,0,0,1,0
1441,0,0,1,0,0
1442,0,0,0,1,0
1443,1,1,0,1,0
1444,0,0,1,0,0
1445,0,0,1,0,1
1446,0,0,1,0,0
1447,0,0,0,1,0
1448,0,0,1,0,1
1449,1,1,0,1,0
1450,0,0,0,1,0
1451,0,0,1,0,0
1452,1,1,1,0,1
1453,0,0,1,0,1
1454,1,1,1,0,0
1455,1,1,1,0,0
1456,0,0,1,0,1
1457,0,0,1,0,0
1458,1,1,1,0,1
1459,0,0,0,1,0
1460,1,1,1,0,0
1461,0,0,1,0,0
1462,0,0,1,0,0
1463,1,0,0,1,0
1464,0,0,0,1,0
1465,1,1,1,0,1
1466,0,0,0,1,0
1467,0,0,1,0,0
1468,0,0,0,1,0
1469,0,0,0,1,0
1470,0,0,1,0,0
1471,0,0,1,0,0
1472,0,0,1,0,0
1473,0,0,1,0,0
1474,0,0,1,0,0
1475,0,0,1,0,0
1476,0,0,1,0,0
1477,0,0,1,0,1
1478,1,0,0,1,0
1479,1,1,0,1,0
1480,0,0,0,1,0
1481,0,0,1,0,0
1482,0,0,1,0,0
1483,0,0,0,0,0
1484,0,0,1,0,0
1485,0,0,1,0,0
1486,0,0,1,0,0
1487,1,1,0,1,0
1488,1,1,0,1,1
1489,0,0,1,0,0
1490,0,0,1,0,1
1491,1,1,1,0,1
1492,1,1,1,0,1
1493,0,0,0,1,0
1494,0,0,1,0,1
1495,0,0,1,0,0
1496,0,0,1,0,0
1497,0,0,0,1,0
1498,0,0,1,0,0
1499,1,1,1,0,1
1500,0,0,1,0,1
1501,1,1,1,0,1
1502,1,1,1,0,0
1503,0,0,1,0,1
1504,0,0,1,0,0
1505,0,0,0,1,0
1506,0,0,1,0,0
1507,0,0,1,0,1
1508,0,0,1,0,0
1509,0,0,1,0,0
1510,0,0,0,1,0
1511,0,0,0,1,0
1512,0,0,1,0,0
1513,0,0,1,0,1
1514,0,0,1,0,0
1515,0,0,1,0,0
1516,0,0,1,0,1
1517,0,0,0,1,0
1518,1,1,1,0,0
1519,0,0,0,1,0
1520,0,0,0,1,1
1521,1,1,1,0,0
1522,0,0,1,0,1
1523,0,0,1,0,0
1524,1,1,0,1,0
1525,0,0,1,0,0
1526,1,1,1,0,0
1527,1,1,1,0,0
1528,1,1,1,0,1
1529,0,0,1,0,0
1530,0,0,1,0,0
1531,0,0,0,1,0
1532,0,0,1,0,0
1533,1,1,1,0,1
1534,0,0,0,1,0
1535,0,0,1,0,0
1536,0,0,1,0,0
1537,0,0,1,0,0
1538,0,0,1,0,0
1539,0,0,1,0,1
1540,1,1,1,0,1
1541,0,0,0,1,0
1542,1,1,1,0,0
1543,0,0,1,0,1
1544,0,0,1,0,0
1545,0,0,1,0,0
1546,0,0,1,0,0
1547,0,0,1,0,0
1548,0,0,1,0,0
1549,1,1,1,0,0
1550,0,0,1,0,1
1551,0,0,1,0,0
1552,0,0,1,0,0
1553,0,0,0,1,0
1554,0,0,1,0,1
1555,0,0,1,0,0
1556,0,0,1,0,1
1557,0,0,1,0,0
1558,0,0,1,0,0
1559,0,1,1,0,0
1560,0,0,1,0,1
1561,0,0,1,0,0
1562,1,0,0,1,0
1563,1,1,1,0,0
1564,0,0,1,0,0
1565,0,0,1,0,0
1566,0,0,0,1,0
1567,0,1,1,0,1
1568,0,0,1,0,1
1569,0,0,1,0,0
1570,0,0,0,1,0
1571,0,0,0,0,1
1572,0,0,1,0,1
1573,0,0,1,0,1
1574,1,1,1,0,1
1575,0,0,0,1,0
1576,0,0,1,0,0
1577,0,0,0,1,0
1578,0,0,1,0,1
1579,1,1,0,1,0
1580,0,0,1,0,0
1581,0,0,0,1,0
1582,1,1,1,0,0
1583,0,0,1,0,0
1584,0,0,1,0,0
1585,0,0,1,0,1
1586,0,0,1,0,1
1587,0,0,1,0,0
1588,0,0,0,1,0
1589,0,0,1,0,0
1590,0,0,0,1,0
1591,1,1,1,0,0
1592,0,0,1,0,1
1593,0,0,1,0,1
1594,0,0,1,0,1
1595,1,1,0,1,0
1596,1,1,1,0,0
1597,0,0,1,0,0
1598,0,0,0,1,0
1599,0,0,1,0,0
1600,0,0,1,0,0
1601,1,1,1,0,1
1602,0,0,1,0,1
1603,0,0,1,0,0
1604,0,0,1,0,1
1605,0,0,1,0,1
1606,0,0,0,1,0
1607,0,0,1,0,1
1608,0,0,1,0,1
1609,0,0,1,0,1
1610,0,0,0,1,0
1611,0,0,0,1,0
1612,0,0,1,0,0
1613,0,0,0,1,0
1614,0,0,0,1,0
1615,1,1,1,0,0
1616,0,0,1,0,0
1617,0,0,1,0,0
1618,0,0,1,0,0
1619,0,0,1,0,0
1620,0,0,1,0,1
1621,1,1,1,0,1
1622,0,0,1,0,0
1623,0,0,1,0,0
1624,0,0,1,0,1
1625,0,0,1,0,0
1626,0,0,1,0,0
1627,0,0,1,0,0
1628,0,0,1,0,0
1629,0,0,1,0,0
1630,0,0,1,0,1
1631,1,1,1,0,0
1632,0,0,1,0,0
1633,1,1,1,0,0
1634,1,1,1,0,1
1635,0,0,1,0,0
1636,0,0,1,0,0
1637,0,0,1,0,0
1638,0,0,0,1,0
1639,0,0,0,1,0
1640,0,0,1,0,0
1641,0,0,1,0,1
1642,0,0,1,0,0
1643,0,0,0,1,0
1644,0,0,1,0,0
1645,0,0,1,0,1
1646,0,0,1,0,1
1647,0,0,0,1,0
1648,0,0,1,0,0
1649,1,0,1,0,0
1650,0,0,1,0,0
1651,0,0,0,1,0
1652,0,0,1,0,0
1653,0,0,0,1,0
1654,0,0,0,1,0
1655,0,0,1,0,0
1656,0,0,1,0,0
1657,0,0,1,0,0
1658,1,1,1,0,1
1659,1,1,1,0,0
1660,1,1,1,0,1
1661,0,0,1,0,0
1662,0,0,0,1,0
1663,0,0,0,0,1
1664,0,0,1,0,0
1665,1,1,0,1,0
1666,0,0,1,0,1
1667,1,1,1,0,1
1668,0,0,1,0,0
1669,0,0,1,0,0
1670,0,0,0,1,0
1671,0,0,1,0,1
1672,0,0,1,0,0
1673,0,0,1,0,1
1674,1,1,0,1,0
1675,0,0,1,0,0
1676,0,0,1,0,0
1677,0,0,1,0,0
1678,0,0,0,1,0
1679,0,0,0,1,0
1680,0,0,1,0,0
1681,0,0,1,0,0
1682,0,0,1,0,0
1683,0,0,1,0,0
1684,0,0,1,0,1
1685,0,0,0,1,0
1686,0,0,0,1,0
1687,0,0,1,0,0
1688,1,1,1,0,1
1689,0,0,1,0,0
1690,0,0,1,0,1
1691,0,0,1,0,0
1692,0,0,1,0,0
1693,0,0,0,1,0
1694,0,0,0,1,0
1695,1,1,0,1,0
1696,0,0,1,0,0
1697,1,1,1,0,1
1698,1,1,1,0,0
1699,0,0,1,0,0
1700,0,0,1,0,0
1701,1,1,0,1,0
1702,1,1,0,1,1
1703,1,1,1,0,0
1704,0,0,1,0,0
1705,1,1,1,0,1
1706,0,0,1,0,0
1707,0,0,1,0,0
1708,0,0,1,0,0
1709,1,1,1,0,0
1710,0,0,1,0,0
1711,0,0,1,0,1
1712,0,0,1,0,0
1713,0,0,1,0,0
1714,0,0,1,0,0
1715,0,0,1,0,1
1716,1,1,0,1,0
1717,0,0,1,0,0
1718,0,0,1,0,0
1719,0,0,1,0,1
1720,0,0,1,0,1
1721,0,0,1,0,1
1722,0,0,0,1,0
1723,1,1,0,1,1
1724,0,0,1,0,0
1725,0,0,1,0,0
1726,1,1,1,0,0
1727,0,0,0,1,0
1728,0,0,1,0,0
1729,0,0,1,0,0
1730,1,1,0,1,0
1731,1,1,0,1,0
1732,0,0,1,0,1
1733,0,0,0,1,0
1734,0,0,0,1,0
1735,0,0,1,0,0
1736,0,0,0,1,0
1737,0,0,0,1,0
1738,0,0,0,1,0
1739,0,0,1,0,0
1740,0,0,0,1,0
1741,0,0,1,0,0
1742,1,1,0,1,0
1743,0,0,1,0,1
1744,1,1,1,0,0
1745,0,0,0,1,0
1746,0,0,0,1,0
1747,0,0,1,0,0
1748,0,0,0,1,0
1749,0,0,0,1,0
1750,0,0,1,0,0
1751,1,1,1,0,0
1752,0,0,1,0,0
1753,0,0,0,0,1
1754,1,1,1,0,1
1755,1,1,1,0,0
1756,0,0,1,0,0
1757,0,0,1,0,0
1758,0,0,0,1,0
1759,0,0,1,0,0
1760,0,0,1,0,0
1761,1,1,1,0,0
1762,0,0,1,0,0
1763,0,0,0,1,0
1764,0,0,1,0,1
1765,0,0,1,0,0
1766,1,1,1,0,0
1767,1,1,1,0,1
1768,1,1,1,0,0
1769,0,0,1,0,0
1770,1,1,1,0,1
1771,0,0,1,0,0
1772,0,0,1,0,1
1773,0,0,1,0,1
1774,0,0,1,0,1
1775,1,1,1,0,1
1776,1,1,1,0,0
1777,0,0,1,0,0
1778,0,0,1,0,0
1779,0,0,0,1,0
1780,1,1,1,0,1
1781,0,0,0,1,0
1782,0,0,1,0,0
1783,0,0,0,1,0
1784,0,0,0,1,0
1785,0,0,1,0,0
1786,0,0,1,0,0
1787,1,1,0,1,0
1788,0,0,1,0,0
1789,0,0,1,0,0
1790,0,0,1,0,1
1791,1,1,0,1,0
1792,0,0,1,0,0
1793,0,0,0,1,0
1794,1,1,1,0,0
1795,0,1,1,0,1
1796,0,0,0,1,0
1797,0,0,0,1,0
1798,0,0,1,0,1
1799,1,1,1,0,1
1800,0,0,1,0,1
1801,0,0,1,0,0
1802,0,0,1,0,1
1803,0,0,1,0,0
1804,1,1,1,0,0
1805,0,0,0,1,0
1806,0,0,1,0,0
1807,0,0,1,0,0
1808,0,0,1,0,1
1809,0,0,1,0,1
1810,0,0,1,0,1
1811,0,0,1,0,0
1812,1,1,1,0,0
1813,1,1,1,0,0
1814,0,0,1,0,0
1815,0,0,1,0,1
1816,0,0,1,0,0
1817,0,0,1,0,0
1818,0,0,1,0,0
1819,0,0,1,0,0
1820,0,0,1,0,0
1821,1,1,0,1,0
1822,0,0,1,0,0
1823,0,0,0,1,0
1824,0,0,0,1,0
1825,0,0,1,0,0
1826,0,0,1,0,1
1827,0,0,1,0,0
1828,0,0,1,0,0
1829,0,0,1,0,0
1830,0,0,1,0,1
1831,1,1,1,0,1
1832,0,0,1,0,0
1833,0,0,1,0,0
1834,1,1,1,0,0
1835,0,0,1,0,0
1836,0,0,1,0,0
1837,0,0,1,0,0
1838,0,0,0,1,0
1839,0,0,1,0,0
1840,0,0,1,0,0
1841,1,1,1,0,1
1842,0,0,1,0,0
1843,0,0,0,1,0
1844,0,0,1,0,0
1845,0,0,0,1,0
1846,0,0,1,0,0
1847,0,0,1,0,0
1848,0,0,0,1,0
1849,1,1,0,1,0
1850,0,0,1,0,0
1851,0,0,1,0,1
1852,0,0,1,0,0
1853,0,0,1,0,0
1854,0,0,0,1,0
1855,0,0,1,0,0
1856,0,0,0,1,0
1857,1,0,1,0,0
1858,1,1,1,0,0
1859,0,0,1,0,1
1860,1,1,1,0,0
1861,0,0,1,0,0
1862,0,0,0,1,0
1863,0,0,1,0,1
1864,0,0,1,0,0
1865,0,0,0,1,0
1866,0,0,1,0,1
1867,0,0,1,0,0
1868,0,0,1,0,1
1869,0,0,1,0,1
1870,0,0,1,0,0
1871,1,1,0,1,1
1872,1,1,1,0,0
1873,0,0,1,0,1
1874,0,0,1,0,0
1875,0,0,1,0,0
1876,0,0,1,0,1
1877,0,0,1,0,0
1878,0,0,0,1,0
1879,0,0,1,0,0
1880,0,0,1,0,1
1881,0,0,1,0,0
1882,0,0,1,0,1
1883,1,1,1,0,0
1884,0,0,1,0,1
1885,0,0,1,0,1
1886,0,0,1,0,1
1887,0,0,1,0,0
1888,1,1,1,0,1
1889,1,1,1,0,0
1890,0,0,1,0,1
1891,1,0,1,0,0
1892,0,0,0,1,0
1893,1,1,1,0,0
1894,0,0,0,1,0
1895,0,0,0,1,0
1896,0,0,1,0,1
1897,0,0,1,0,1
1898,1,1,1,0,0
1899,0,0,0,1,0
1900,0,0,1,0,1
1901,1,1,1,0,0
1902,0,0,1,0,1
1903,1,1,0,1,0
1904,1,1,0,1,0
1905,0,0,1,0,1
1906,0,0,0,1,0
1907,0,0,1,0,0
1908,0,0,1,1,0
1909,0,0,1,0,1
1910,0,0,0,1,0
1911,0,0,0,1,0
1912,0,0,0,1,0
1913,0,0,1,0,0
1914,1,1,1,0,0
1915,0,0,0,1,0
1916,0,0,1,0,1
1917,1,1,1,0,0
1918,0,0,1,0,1
1919,0,0,1,0,1
1920,0,0,1,0,1
1921,0,0,0,1,1
1922,1,1,1,0,0
1923,1,1,1,0,1
1924,0,0,1,0,0
1925,0,0,0,1,0
1926,0,0,1,0,1
1927,0,0,1,0,0
1928,0,0,1,0,0
1929,0,0,1,0,0
1930,0,0,1,0,0
1931,1,1,1,0,0
1932,0,0,1,0,0
1933,0,0,1,0,0
1934,0,0,1,0,0
1935,1,1,1,0,0
1936,0,0,1,0,0
1937,0,0,1,0,1
1938,0,0,1,0,0
1939,1,1,1,0,0
1940,0,0,1,0,1
1941,1,1,0,1,0
1942,0,0,1,0,0
1943,0,0,0,1,0
1944,0,0,0,1,0
1945,0,0,0,1,0
1946,0,0,1,0,0
1947,0,0,1,0,0
1948,0,0,1,0,0
1949,0,0,1,0,1
1950,0,0,1,0,0
1951,0,0,1,0,0
1952,0,0,1,0,1
1953,0,0,1,0,1
1954,0,0,1,0,1
1955,0,0,1,0,0
1956,0,0,0,1,0
1957,0,0,0,1,0
1958,0,0,0,1,0
1959,1,1,0,1,0
1960,0,0,1,0,0
1961,0,0,1,0,1
1962,0,0,1,0,1
1963,0,0,1,0,0
1964,1,1,1,0,1
1965,0,0,1,0,0
1966,0,0,1,0,0
1967,0,0,1,0,0
1968,0,0,0,1,0
1969,0,0,1,0,1
1970,0,0,1,0,0
1971,0,0,1,0,0
1972,0,0,1,0,0
1973,0,0,1,0,0
1974,0,0,1,0,0
1975,0,0,1,0,0
1976,0,0,1,0,0
1977,0,0,0,1,0
1978,0,0,0,1,0
1979,0,0,1,0,0
1980,1,1,1,0,1
1981,0,0,1,0,1
1982,1,1,1,0,0
1983,1,1,1,0,0
1984,0,0,1,0,0
1985,1,1,1,0,0
1986,1,1,1,0,0
1987,0,0,0,1,0
1988,1,1,1,0,1
1989,0,0,1,0,1
1990,1,1,1,0,0
1991,0,0,1,0,0
1992,0,0,1,0,1
1993,0,0,0,1,0
1994,0,0,0,1,1
1995,0,0,0,1,0
1996,0,0,1,0,0
1997,0,0,1,0,0
1998,0,0,0,1,0
1999,0,0,1,0,0
2000,0,0,1,0,0
2001,0,0,1,0,1
2002,0,0,0,1,0
2003,0,0,1,0,0
2004,0,0,1,0,0
2005,0,0,1,0,0
2006,1,0,0,1,0
2007,0,0,1,0,0
2008,0,0,1,0,0
2009,0,0,1,0,1
2010,1,1,1,0,0
2011,0,0,0,1,0
2012,1,1,0,1,0
2013,0,0,0,1,0
2014,0,0,1,0,0
2015,1,1,0,1,0
2016,0,1,1,0,0
2017,0,0,1,0,0
2018,0,0,1,0,1
2019,0,0,0,1,0
2020,0,0,1,0,1
2021,0,0,1,0,1
2022,0,0,0,1,0
2023,0,0,1,0,1
2024,0,0,1,0,0
2025,0,0,1,0,1
2026,0,0,1,0,0
2027,0,0,1,0,0
2028,1,1,1,0,1
2029,1,1,0,1,0
2030,0,0,0,1,0
2031,1,1,1,0,0
2032,1,1,1,0,0
2033,1,1,1,0,1
2034,0,0,1,0,0
2035,1,1,1,0,0
2036,0,0,1,0,0
2037,0,0,1,0,0
2038,1,1,1,0,1
2039,0,0,1,0,0
2040,0,0,0,1,0
2041,1,1,1,0,1
2042,0,0,1,0,0
2043,0,0,1,0,1
2044,0,0,0,1,0
2045,0,0,1,0,0
2046,1,1,1,0,1
2047,0,0,0,1,0
2048,0,0,1,0,0
2049,0,0,1,0,1
2050,1,1,1,0,1
2051,1,1,0,1,0
2052,1,1,1,0,0
2053,1,1,1,0,1
2054,0,0,1,0,1
2055,0,0,1,0,0
2056,0,0,1,0,1
2057,0,0,0,1,0
2058,0,0,0,1,0
2059,0,0,1,0,0
2060,0,0,1,0,0
2061,0,0,0,1,0
2062,0,0,1,0,0
2063,1,1,1,0,0
2064,0,0,1,0,1
2065,0,0,0,1,0
2066,1,1,0,1,0
2067,0,0,1,0,0
2068,0,0,1,0,0
2069,0,0,1,0,1
2070,0,0,1,0,0
2071,0,0,1,0,0
2072,0,0,1,0,0
2073,0,0,0,1,0
2074,0,0,1,0,0
2075,0,0,1,0,0
2076,0,0,1,0,0
2077,0,0,1,0,0
2078,1,1,1,0,1
2079,1,1,1,0,0
2080,0,0,1,0,1
2081,1,1,1,0,1
2082,0,0,1,0,0
2083,0,0,1,0,0
2084,0,0,1,0,1
2085,0,0,1,0,0
2086,0,0,1,0,1
2087,0,0,0,1,0
2088,0,0,1,0,0
2089,0,0,1,0,1
2090,0,0,1,0,0
2091,0,0,0,1,0
2092,1,0,1,0,0
2093,0,0,1,0,0
2094,0,0,1,0,0
2095,0,0,1,0,1
2096,0,0,1,0,0
2097,1,1,1,0,0
2098,0,0,1,0,1
2099,1,1,1,0,0
2100,0,0,0,1,0
2101,0,0,0,1,0
2102,0,0,0,1,0
2103,1,1,1,0,1
2104,0,0,0,1,0
2105,0,0,1,0,0
2106,1,1,1,0,0
2107,1,0,1,0,1
2108,1,1,0,1,0
2109,0,1,1,0,0
2110,0,0,1,0,1
2111,1,0,1,0,1
2112,0,0,1,0,1
2113,0,0,1,0,0
2114,0,0,1,0,1
2115,0,0,0,1,0
2116,1,1,1,0,1
2117,0,0,1,0,1
2118,0,0,1,0,0
2119,1,1,1,0,1
2120,0,0,1,0,0
2121,0,0,1,0,1
2122,1,1,1,0,0
2123,0,0,1,0,1
2124,0,0,1,0,0
2125,0,0,1,0,0
2126,0,0,0,1,0
2127,0,0,1,0,0
2128,1,1,1,0,0
2129,0,0,1,0,1
2130,0,0,1,0,0
2131,1,1,1,0,0
2132,0,0,1,0,0
2133,0,0,0,1,0
2134,0,0,0,1,0
2135,0,0,0,1,0
2136,0,0,1,0,1
2137,0,0,1,0,0
2138,0,0,1,0,0
2139,1,1,1,0,1
2140,0,0,0,1,0
2141,0,0,0,1,0
2142,0,0,1,0,0
2143,0,0,1,0,1
2144,1,1,1,0,0
2145,1,1,1,0,0
2146,0,0,1,0,1
2147,0,0,0,1,0
2148,1,1,1,0,0
2149,0,0,0,1,0
2150,0,0,1,0,0
2151,0,0,1,0,0
2152,1,1,1,0,0
2153,0,0,1,0,0
2154,1,0,1,0,0
2155,1,1,0,1,0
2156,1,0,1,0,0
2157,0,0,1,0,0
2158,1,1,0,1,0
2159,0,0,0,1,0
2160,0,0,1,0,0
2161,0,0,0,1,0
2162,0,0,1,0,0
2163,0,0,1,0,0
2164,0,0,0,0,0
2165,0,0,1,0,1
2166,0,0,1,0,0
2167,0,0,1,0,0
2168,0,0,0,1,0
2169,0,0,1,0,0
2170,0,0,0,1,0
2171,0,0,1,0,1
2172,0,0,1,0,1
2173,0,0,1,0,0
2174,0,0,1,0,0
2175,0,0,1,0,0
2176,0,0,0,1,0
2177,0,0,1,0,0
2178,1,1,0,1,0
2179,0,0,1,0,1
2180,1,1,0,1,0
2181,0,0,0,1,0
2182,1,1,1,0,0
2183,0,0,1,0,0
2184,0,0,0,1,0
2185,1,1,1,0,0
2186,0,0,1,0,1
2187,0,0,1,0,1
2188,0,0,1,0,0
2189,0,0,1,0,0
2190,1,1,1,0,1
2191,0,0,1,0,0
2192,0,0,1,0,0
2193,0,0,1,0,1
2194,0,0,1,0,0
2195,0,0,1,0,1
2196,1,1,0,1,0
2197,0,0,1,0,0
2198,0,0,0,1,0
2199,0,0,1,0,1
2200,0,0,1,0,1
2201,0,0,1,0,0
2202,1,1,1,0,0
2203,0,0,1,0,0
2204,1,1,1,0,1
2205,0,0,1,0,0
2206,0,0,1,0,0
2207,0,0,0,1,0
2208,0,0,1,0,0
2209,0,0,1,0,1
2210,0,0,1,0,0
2211,0,0,1,0,1
2212,0,0,1,0,0
2213,0,0,1,0,0
2214,0,0,1,0,0
2215,0,0,1,0,0
2216,0,0,0,1,0
2217,0,0,1,0,1
2218,0,0,1,0,0
2219,0,0,1,0,0
2220,0,0,0,1,0
2221,0,0,1,0,0
2222,0,0,0,1,0
2223,0,0,1,0,0
2224,0,0,1,0,1
2225,0,0,1,0,1
2226,0,0,0,1,0
2227,0,0,1,0,0
