,1,0
280,0,0
281,1,2
282,0,2
283,0,2
284,0,2
285,0,2
286,0,2
287,1,2
288,0,2
289,0,2
290,0,2
291,0,2
292,0,2
293,0,2
294,0,2
295,0,2
296,0,2
297,0,2
298,1,2
299,0,2
300,0,2
301,0,2
302,0,2
303,0,2
304,0,2
305,1,2
306,0,2
307,0,2
308,0,2
309,0,2
310,0,2
311,0,2
312,1,2
313,0,0
314,1,2
315,0,2
316,0,2
317,0,2
318,0,2
319,0,2
320,1,2
321,0,2
322,0,2
323,0,2
324,0,2
325,0,2
326,0,2
327,0,2
328,0,2
329,0,2
330,0,2
331,0,2
332,0,2
333,0,2
334,0,2
335,0,2
336,0,2
337,0,2
338,1,2
339,0,0
340,1,2
341,1,2
342,0,2
343,0,2
344,0,2
345,0,2
346,0,2
347,0,2
348,0,2
349,0,2
350,0,2
351,0,2
352,0,2
353,0,2
354,0,2
355,0,2
356,0,2
357,0,2
358,0,2
359,0,2
360,0,2
361,0,2
362,0,2
363,1,2
364,0,2
365,0,2
366,0,2
367,0,2
368,0,2
369,0,2
370,0,2
371,0,0
372,1,2
373,0,2
374,1,2
375,0,2
376,0,2
377,0,2
378,0,2
379,0,2
380,0,2
381,0,2
382,0,2
383,0,2
384,1,2
385,0,2
386,0,2
387,0,2
388,1,2
389,0,2
390,0,2
391,1,2
392,0,2
393,0,2
394,0,2
395,0,2
396,0,2
397,1,2
398,0,2
399,0,2
400,0,2
401,0,2
402,0,2
403,0,2
404,0,2
405,0,2
406,0,2
407,0,2
408,0,2
409,0,2
410,0,2
411,0,2
412,1,2
413,0,2
414,1,2
415,0,2
416,0,2
417,0,2
418,0,2
419,1,2
420,0,2
421,0,2
422,0,2
423,1,2
424,0,2
425,1,2
426,0,2
427,0,2
428,0,2
429,0,2
430,0,2
431,0,2
432,0,2
433,1,2
434,0,2
435,0,2
436,0,2
437,0,2
438,0,2
439,0,2
440,0,2
441,0,2
442,0,2
443,1,2
444,0,2
445,1,2
446,0,2
447,0,2
448,0,2
449,0,2
450,0,2
451,0,2
452,0,2
453,1,2
454,0,2
455,1,2
456,0,2
457,0,2
458,0,2
459,0,2
460,0,2
461,0,2
462,0,2
463,0,2
464,0,0
465,0,2
466,0,2
467,0,2
468,0,2
469,0,2
470,0,2
471,0,2
472,0,2
473,0,2
474,0,2
475,0,2
476,0,2
477,0,2
478,0,1
479,0,2
480,0,2
481,0,2
482,1,2
483,0,2
484,0,2
485,0,2
486,1,2
487,0,2
488,0,2
489,0,2
490,1,2
491,1,2
492,0,2
493,1,2
494,0,2
495,0,2
496,0,2
497,0,2
498,0,2
499,0,2
500,0,2
501,0,2
502,1,2
503,0,2
504,0,2
505,0,0
506,0,2
507,0,2
508,0,2
509,0,2
510,0,2
511,0,2
512,0,2
513,0,2
514,0,2
515,0,0
516,0,2
517,0,2
518,0,2
519,0,2
520,0,2
521,0,2
522,0,2
523,0,0
524,0,2
525,0,2
526,0,2
527,0,2
528,0,2
529,0,2
530,0,2
531,0,2
532,0,2
533,0,2
534,1,2
535,0,2
536,0,2
537,0,2
538,0,2
539,1,2
540,0,0
541,0,2
542,0,0
543,0,2
544,0,0
545,0,2
546,0,2
547,0,2
548,0,0
549,0,2
550,0,2
551,0,2
552,0,2
553,0,2
554,1,2
555,0,2
556,0,2
557,0,2
558,0,2
559,0,2
560,0,2
561,0,2
562,0,2
563,0,2
564,0,2
565,0,2
566,0,2
567,0,2
568,1,2
569,0,2
570,0,2
571,0,2
572,0,2
573,0,2
574,0,2
575,1,2
576,0,2
577,0,2
578,0,2
579,1,2
580,0,2
581,0,2
582,0,2
583,0,2
584,0,2
585,0,2
586,1,2
587,0,2
588,0,2
589,1,2
590,1,2
591,0,2
592,0,2
593,0,2
594,0,2
595,0,2
596,0,2
597,0,2
598,0,2
599,0,2
600,0,2
601,0,2
602,0,2
603,0,2
604,0,2
605,1,2
606,0,2
607,0,2
608,0,2
609,0,2
610,0,2
611,1,2
612,0,2
613,1,2
614,0,2
615,0,2
616,0,2
617,0,2
618,0,2
619,0,2
620,0,2
621,0,2
622,0,2
623,1,2
624,0,2
625,1,2
626,0,2
627,1,2
628,0,2
629,0,2
630,0,0
631,0,2
632,0,2
633,0,2
634,0,2
635,0,0
636,1,2
637,0,2
638,1,2
639,0,2
640,0,2
641,0,2
642,0,2
643,0,2
644,0,2
645,0,2
646,0,2
647,1,2
648,0,2
649,0,2
650,0,2
651,0,2
652,1,2
653,0,2
654,0,2
655,0,2
656,0,2
657,0,2
658,0,2
659,0,2
660,0,2
661,0,2
662,0,2
663,0,2
664,0,2
665,0,2
666,0,2
667,1,2
668,0,2
669,0,0
670,0,2
671,0,2
672,0,2
673,0,2
674,0,2
675,0,0
676,1,2
677,1,2
678,0,2
679,0,2
680,0,2
681,0,2
682,0,2
683,0,2
684,1,2
685,0,2
686,0,2
687,0,2
688,0,0
689,0,2
690,0,2
691,0,2
692,0,2
693,1,2
694,0,2
695,0,2
696,0,2
697,0,2
698,0,0
699,0,2
700,0,2
701,1,2
702,0,2
703,0,2
704,0,2
705,1,2
706,0,2
707,0,2
708,0,2
709,0,0
710,0,2
711,0,2
712,0,2
713,0,2
714,1,2
715,0,2
716,0,2
717,0,0
718,0,2
719,0,2
720,0,2
721,0,0
722,0,2
723,0,2
724,0,2
725,0,2
726,0,2
727,0,2
728,0,2
729,0,2
730,0,2
731,0,2
732,0,2
733,0,2
734,0,0
735,0,2
736,0,2
737,0,2
738,1,2
739,0,2
740,0,2
741,0,2
742,0,2
743,0,2
744,0,2
745,0,2
746,0,2
747,0,2
748,1,2
749,0,2
750,0,2
751,0,2
752,0,2
753,1,2
754,0,2
755,0,2
756,0,2
757,0,2
758,0,2
759,0,2
760,0,2
761,0,2
762,0,2
763,0,2
764,0,2
765,0,2
766,0,2
767,0,2
768,0,2
769,0,2
770,1,2
771,0,2
772,0,2
773,0,2
774,0,2
775,0,2
776,1,2
777,0,2
778,0,2
779,0,2
780,0,2
781,1,2
782,0,2
783,0,2
784,0,2
785,0,2
786,0,2
787,0,2
788,0,2
789,0,2
790,1,2
791,0,2
792,1,2
793,0,2
794,0,2
795,0,2
796,0,2
797,0,2
798,0,2
799,0,2
800,0,2
801,0,2
802,0,2
803,0,2
804,0,2
805,0,0
806,0,2
807,1,2
808,1,2
809,1,2
810,0,0
811,0,2
812,0,2
813,0,2
814,0,2
815,0,2
816,0,2
817,0,2
818,0,2
819,0,2
820,0,2
821,0,2
822,0,2
823,0,2
824,0,2
825,0,0
826,0,2
827,0,2
828,0,2
829,0,2
830,0,0
831,0,2
832,0,2
833,0,2
834,0,2
835,0,2
836,0,2
837,0,2
838,0,2
839,0,2
840,0,1
841,0,2
842,0,2
843,0,2
844,0,2
845,0,2
846,0,2
847,0,2
848,0,2
849,0,2
850,0,2
851,0,2
852,0,2
853,0,2
854,0,2
855,0,2
856,0,2
857,0,2
858,0,2
859,0,0
860,0,2
861,0,2
862,0,2
863,0,2
864,0,0
865,0,2
866,0,2
867,0,0
868,0,2
869,0,2
870,0,0
871,0,2
872,0,2
873,1,2
874,0,2
875,0,0
876,1,2
877,0,2
878,1,2
879,0,2
880,0,2
881,0,2
882,0,0
883,0,2
884,0,2
885,0,2
886,1,2
887,0,2
888,0,2
889,0,2
890,0,2
891,0,2
892,0,2
893,0,2
894,0,2
895,0,2
896,0,2
897,1,2
898,0,2
899,0,0
900,0,2
901,0,2
902,0,2
903,0,2
904,0,2
905,0,2
906,1,2
907,1,2
908,1,2
909,0,2
910,0,2
911,0,2
912,1,2
913,1,2
914,0,2
915,0,2
916,0,2
917,1,2
918,0,2
919,0,2
920,1,2
921,1,2
922,1,2
923,0,0
924,0,2
925,0,2
926,0,2
927,0,2
928,1,2
929,1,2
930,0,2
931,0,2
932,0,2
933,0,2
934,0,2
935,0,2
936,0,2
937,0,2
938,0,2
939,0,2
940,0,2
941,0,2
942,0,2
943,0,2
944,0,2
945,0,2
946,0,2
947,1,2
948,0,2
949,0,2
950,0,2
951,0,2
952,1,2
953,0,2
954,0,2
955,0,2
956,0,2
957,0,2
958,0,2
959,0,2
960,0,2
961,0,2
962,0,2
963,0,2
964,0,2
965,1,2
966,0,2
967,0,0
968,0,2
969,0,2
970,0,2
971,0,2
972,0,2
973,1,2
974,1,2
975,0,2
976,0,2
977,0,2
978,0,2
979,0,2
980,0,2
981,0,2
982,1,2
983,0,2
984,0,2
985,0,2
986,0,2
987,1,1
988,0,2
989,0,2
990,0,2
991,0,2
992,0,2
993,0,2
994,0,2
995,0,2
996,0,2
997,0,2
998,1,2
999,0,2
