,1,0
211,0,2
212,0,2
213,1,2
214,0,2
215,1,2
216,0,2
217,0,2
218,0,2
219,1,2
220,1,2
221,0,2
222,1,2
223,0,2
224,0,2
225,0,2
226,1,2
227,0,2
228,1,2
229,0,2
230,1,2
231,0,2
232,0,2
233,1,2
234,0,2
235,0,2
236,0,2
237,1,2
238,0,2
239,0,2
240,1,2
241,0,2
242,1,2
243,1,2
244,0,2
245,0,2
246,0,2
247,1,2
248,0,2
249,0,2
250,1,2
251,1,2
252,0,2
253,1,2
254,1,2
255,0,2
256,0,2
257,0,0
258,0,2
259,0,2
260,0,2
261,0,2
262,0,2
263,1,2
264,1,2
265,0,2
266,0,2
267,0,2
268,0,2
269,0,2
270,1,2
271,0,2
272,0,2
273,0,2
274,0,2
275,0,2
276,0,2
277,0,2
278,0,2
279,0,2
280,0,2
281,0,2
282,0,2
283,0,2
284,0,2
285,0,2
286,0,2
287,0,2
288,1,2
289,0,2
290,0,2
291,0,2
292,1,2
293,0,2
294,1,2
295,0,2
296,1,2
297,0,2
298,1,2
299,0,2
300,0,2
301,0,2
302,0,2
303,0,2
304,0,2
305,0,2
306,0,2
307,1,2
308,1,2
309,0,2
310,0,2
311,1,2
312,0,2
313,0,2
314,0,2
315,0,2
316,0,2
317,0,2
318,0,2
319,0,2
320,1,2
321,0,2
322,0,2
323,1,2
324,1,2
325,0,2
326,0,2
327,0,2
328,0,2
329,0,2
330,1,2
331,0,2
332,0,2
333,0,2
334,0,2
335,0,2
336,0,2
337,0,2
338,0,2
339,1,2
340,0,2
341,0,2
342,1,2
343,0,2
344,1,2
345,1,2
346,1,2
347,1,2
348,0,2
349,1,2
350,1,2
351,1,2
352,0,2
353,0,2
354,0,2
355,0,0
356,0,2
357,1,2
358,1,2
359,0,2
360,0,2
361,0,2
362,0,2
363,1,2
364,0,1
365,0,2
366,1,2
367,0,2
368,0,2
369,0,2
370,0,2
371,0,2
372,0,2
373,1,2
374,0,2
375,0,2
376,1,2
377,0,1
378,1,2
379,0,2
380,0,2
381,0,2
382,0,2
383,0,2
384,0,2
385,0,2
386,1,2
387,1,2
388,0,2
389,0,2
390,0,2
391,1,2
392,0,2
393,1,2
394,0,2
395,0,2
396,1,2
397,0,2
398,0,2
399,0,2
400,0,2
401,0,2
402,0,2
403,0,2
404,1,2
405,0,2
406,0,2
407,0,2
408,0,2
409,1,2
410,0,2
411,0,2
412,0,2
413,0,2
414,0,2
415,0,2
416,0,2
417,0,2
418,1,2
419,0,2
420,0,2
421,1,2
422,0,2
423,1,2
424,0,2
425,0,2
426,0,2
427,0,2
428,0,2
429,1,2
430,0,2
431,0,2
432,1,2
433,1,2
434,1,2
435,0,2
436,0,2
437,1,2
438,1,2
439,0,2
440,1,2
441,1,1
442,0,2
443,0,2
444,0,1
445,0,2
446,0,2
447,0,2
448,0,2
449,0,2
450,0,2
451,0,2
452,0,2
453,0,2
454,1,2
455,0,2
456,1,2
457,0,2
458,0,2
459,1,2
460,1,2
461,1,2
462,0,2
463,1,2
464,1,2
465,0,2
466,1,2
467,0,2
468,1,2
469,0,2
470,0,2
471,0,2
472,0,2
473,0,2
474,0,2
475,0,2
476,1,2
477,0,2
478,0,2
479,0,2
480,0,2
481,0,2
482,1,2
483,1,2
484,0,2
485,0,2
486,0,2
487,1,2
488,0,2
489,0,2
490,0,2
491,1,2
492,0,2
493,0,2
494,0,2
495,1,2
496,0,2
497,0,2
498,0,2
499,1,2
500,0,2
501,1,2
502,0,2
503,0,2
504,0,2
505,1,2
506,0,2
507,1,2
508,0,2
509,0,2
510,0,2
511,1,2
512,0,2
513,1,2
514,0,2
515,1,2
516,1,2
517,0,2
518,1,2
519,1,2
520,0,2
521,1,2
522,0,2
523,0,2
524,0,2
525,0,2
526,1,2
527,0,2
528,0,2
529,0,2
530,1,2
531,0,2
532,0,2
533,0,2
534,0,2
535,1,2
536,1,2
537,1,2
538,0,2
539,0,2
540,1,2
541,0,2
542,0,2
543,1,2
544,1,2
545,0,2
546,1,2
547,0,2
548,1,2
549,0,2
550,0,2
551,1,2
552,0,2
553,1,2
554,0,2
555,0,2
556,0,2
557,0,2
558,0,2
559,1,2
560,0,2
561,1,2
562,0,2
563,0,2
564,0,2
565,0,2
566,1,2
567,0,2
568,1,2
569,1,2
570,1,2
571,0,2
572,0,2
573,0,1
574,0,2
575,0,2
576,0,2
577,0,2
578,1,2
579,0,2
580,0,2
581,0,2
582,0,2
583,1,2
584,0,2
585,0,2
586,0,2
587,1,2
588,0,2
589,0,2
590,0,2
591,0,2
592,1,2
593,0,2
594,0,2
595,1,2
596,0,2
597,1,2
598,0,2
599,0,2
600,1,2
601,0,2
602,1,2
603,0,2
604,1,2
605,0,2
606,0,2
607,0,2
608,0,2
609,0,2
610,0,2
611,0,2
612,0,2
613,0,2
614,0,2
615,1,2
616,1,2
617,1,2
618,0,2
619,0,2
620,0,2
621,0,2
622,0,2
623,1,2
624,0,2
625,1,2
626,1,2
627,0,2
628,0,2
629,0,2
630,1,2
631,0,1
632,0,2
633,0,2
634,0,2
635,0,2
636,1,2
637,0,2
638,0,2
639,1,2
640,1,2
641,0,2
642,0,2
643,1,2
644,0,2
645,0,2
646,0,2
647,0,2
648,1,2
649,1,2
650,0,2
651,1,2
652,0,2
653,1,2
654,1,2
655,0,2
656,1,2
657,1,2
658,0,2
659,0,2
660,1,2
661,0,2
662,0,2
663,0,2
664,0,2
665,1,2
666,0,2
667,1,2
668,0,2
669,1,2
670,1,2
671,0,2
672,0,2
673,1,2
674,0,2
675,0,2
676,1,2
677,0,2
678,0,2
679,0,2
680,1,1
681,0,2
682,0,2
683,0,2
684,0,2
685,0,2
686,0,2
687,0,2
688,0,2
689,0,2
690,0,2
691,0,2
692,0,2
693,0,2
694,0,2
695,1,2
696,0,2
697,0,2
698,0,2
699,1,2
700,0,2
701,1,2
702,1,2
703,0,2
704,1,2
705,0,2
706,0,2
707,0,2
708,1,2
709,0,2
710,0,2
711,0,2
712,0,2
713,1,2
714,0,2
715,0,2
716,0,2
717,1,2
718,0,2
719,1,2
720,0,2
721,0,2
722,0,2
723,1,2
724,0,2
725,0,2
726,0,2
727,0,2
728,1,2
729,1,2
730,0,2
731,0,2
732,0,2
733,0,1
734,1,2
735,1,2
736,0,2
737,0,2
738,1,2
739,0,2
740,1,2
741,0,2
742,1,2
743,0,2
744,0,2
745,0,2
746,0,2
747,0,2
748,0,2
749,0,2
750,0,2
751,1,2
752,0,2
753,0,2
754,0,2
755,0,2
756,0,2
757,1,2
758,1,2
759,0,2
760,0,2
761,0,2
762,1,1
763,0,2
764,1,2
765,1,2
766,0,2
767,0,2
768,0,2
769,0,2
770,1,2
771,0,2
772,0,2
773,0,2
774,0,2
775,1,2
776,0,2
777,0,2
778,1,2
779,0,2
780,0,2
781,1,2
782,0,2
783,0,2
784,0,2
785,0,2
786,0,2
787,0,2
788,1,2
789,1,2
790,0,2
791,0,2
792,0,2
793,0,2
794,0,2
795,0,2
796,0,2
797,0,2
798,1,2
799,0,2
800,0,2
801,1,2
802,0,2
803,0,2
804,0,2
805,0,2
806,1,2
807,0,2
808,0,2
809,0,2
810,0,2
811,0,2
812,0,2
813,0,2
814,0,2
815,0,2
816,1,2
817,0,2
818,0,2
819,0,2
820,1,2
821,1,2
822,1,2
823,1,2
824,0,2
825,1,2
826,0,2
827,1,2
828,1,2
829,0,2
830,0,2
831,0,2
832,0,2
833,0,2
834,1,2
835,0,2
836,0,2
837,0,2
838,0,2
839,0,2
840,1,2
841,0,2
842,1,2
843,1,2
844,1,2
845,0,2
846,0,2
847,1,2
848,0,2
849,1,2
850,1,1
851,0,2
852,0,2
853,0,2
854,1,2
855,0,2
856,0,2
857,1,2
858,0,2
859,0,2
860,0,2
861,0,2
862,0,2
863,0,2
864,0,2
865,0,2
866,1,2
867,0,2
868,0,2
869,0,2
870,0,2
871,0,2
872,0,2
873,0,2
874,0,2
875,0,2
876,0,2
877,0,2
878,0,2
879,0,2
880,1,2
881,0,2
882,0,2
883,0,2
884,1,2
885,0,2
886,0,2
887,0,2
888,0,1
889,0,2
890,1,2
891,0,2
892,1,2
893,0,2
894,0,2
895,0,2
896,0,2
897,0,2
898,0,2
899,1,2
900,1,2
901,0,2
902,0,2
903,0,2
904,1,2
905,0,2
906,0,2
907,0,2
908,0,2
909,0,2
910,0,2
911,0,2
912,0,2
913,0,2
914,0,2
915,0,2
916,0,2
917,0,2
918,0,2
919,1,2
920,1,2
921,0,2
922,1,2
923,1,2
924,0,2
925,1,2
926,0,2
927,0,2
928,0,2
929,0,2
930,0,2
931,0,2
932,0,2
933,1,2
934,0,2
935,0,2
936,0,2
937,1,2
938,0,2
939,1,2
940,0,2
941,1,2
942,0,2
943,1,2
944,0,2
945,1,2
946,1,2
947,1,2
948,1,2
949,0,2
950,0,2
951,0,2
952,0,2
953,0,2
954,1,1
955,0,2
956,0,2
957,0,2
958,0,2
959,1,2
960,0,2
961,0,2
962,0,2
963,0,2
964,1,2
965,1,2
966,0,2
967,1,2
968,0,2
969,0,2
970,1,2
971,0,2
972,0,2
973,0,2
974,0,2
975,0,2
976,1,2
977,0,2
978,0,2
979,0,2
980,0,2
981,1,2
982,1,2
983,1,2
984,0,2
985,0,2
986,1,2
987,0,2
988,1,2
989,0,2
990,0,2
991,1,2
992,0,2
993,0,2
994,0,2
995,0,2
996,0,2
997,1,2
998,1,2
999,0,2
