,1,0
633,1,1
634,1,1
635,0,2
636,1,1
637,1,1
638,1,2
639,1,1
640,1,1
641,1,1
642,1,1
643,1,1
644,1,1
645,1,1
646,1,1
647,1,1
648,1,1
649,1,1
650,0,2
651,1,1
652,1,1
653,1,1
654,1,1
655,1,1
656,1,1
657,0,2
658,1,1
659,1,1
660,1,1
661,1,1
662,1,1
663,1,1
664,1,1
665,0,2
666,1,1
667,1,0
668,1,1
669,1,1
670,1,2
671,1,1
672,1,1
673,1,1
674,1,1
675,1,1
676,1,1
677,1,1
678,1,1
679,1,1
680,1,1
681,0,1
682,1,1
683,1,2
684,1,1
685,1,1
686,1,1
687,1,1
688,1,1
689,1,1
690,1,1
691,1,1
692,1,1
693,1,1
694,1,1
695,0,2
696,1,1
697,1,1
698,1,1
699,1,1
700,1,1
701,0,2
702,0,2
703,1,1
704,1,1
705,1,1
706,1,1
707,1,1
708,1,1
709,0,2
710,1,1
711,1,1
712,1,1
713,1,1
714,0,2
715,1,1
716,1,1
717,1,1
718,1,1
719,1,1
720,1,1
721,1,1
722,1,1
723,1,1
724,0,2
725,1,1
726,1,1
727,1,1
728,1,1
729,0,2
730,1,1
731,1,1
732,1,1
733,1,1
734,1,1
735,0,2
736,1,1
737,1,1
738,1,1
739,1,1
740,1,1
741,1,1
742,1,1
743,1,1
744,1,1
745,1,1
746,1,1
747,1,1
748,0,2
749,1,1
750,0,2
751,1,1
752,1,1
753,0,1
754,1,1
755,1,1
756,1,1
757,1,1
758,1,1
759,1,1
760,1,1
761,1,1
762,1,1
763,1,1
764,1,1
765,1,1
766,1,1
767,1,1
768,1,1
769,1,1
770,0,0
771,0,2
772,1,1
773,1,1
774,0,2
775,1,1
776,1,1
777,1,1
778,1,1
779,1,2
780,1,1
781,1,1
782,1,1
783,0,1
784,1,1
785,1,1
786,1,2
787,1,1
788,1,1
789,1,1
790,1,1
791,1,1
792,1,1
793,1,1
794,0,2
795,1,1
796,1,1
797,1,1
798,0,2
799,0,2
800,1,1
801,1,1
802,1,1
803,1,1
804,1,1
805,1,1
806,1,1
807,1,1
808,1,1
809,0,2
810,1,1
811,0,2
812,1,1
813,1,1
814,1,1
815,1,1
816,1,1
817,1,1
818,1,1
819,1,1
820,1,1
821,1,1
822,1,2
823,0,2
824,1,1
825,0,2
826,1,1
827,1,1
828,1,1
829,1,1
830,0,2
831,1,1
832,1,1
833,1,1
834,1,0
835,1,1
836,1,1
837,0,1
838,1,1
839,0,2
840,1,1
841,0,2
842,1,1
843,1,1
844,1,1
845,1,1
846,1,1
847,1,1
848,1,1
849,1,1
850,1,1
851,1,1
852,1,1
853,0,2
854,1,1
855,0,1
856,0,2
857,1,1
858,1,1
859,1,1
860,1,1
861,1,1
862,1,1
863,1,1
864,1,1
865,0,2
866,1,1
867,1,1
868,1,1
869,1,1
870,0,2
871,1,1
872,1,2
873,0,2
874,0,2
875,1,1
876,1,1
877,1,1
878,1,1
879,1,1
880,1,1
881,1,1
882,1,1
883,1,1
884,1,1
885,1,1
886,1,1
887,1,1
888,1,1
889,0,2
890,1,1
891,1,1
892,1,1
893,1,1
894,1,1
895,1,1
896,0,2
897,1,1
898,1,1
899,1,1
900,1,1
901,0,2
902,1,1
903,1,1
904,1,1
905,1,1
906,1,1
907,1,1
908,1,1
909,1,1
910,1,1
911,0,2
912,0,2
913,1,1
914,1,1
915,1,1
916,1,1
917,1,1
918,1,1
919,1,1
920,1,1
921,1,1
922,0,2
923,1,1
924,1,1
925,1,1
926,1,1
927,1,1
928,1,1
929,1,1
930,1,1
931,1,1
932,1,1
933,1,1
934,1,1
935,1,1
936,1,1
937,1,1
938,1,1
939,1,1
940,0,2
941,1,1
942,1,1
943,1,1
944,1,1
945,1,1
946,1,1
947,1,1
948,1,1
949,1,2
950,1,1
951,1,1
952,1,1
953,1,1
954,1,1
955,1,1
956,1,1
957,1,1
958,1,1
959,1,1
960,1,1
961,1,1
962,1,1
963,1,2
964,1,1
965,1,1
966,1,2
967,1,1
968,1,1
969,1,1
970,1,1
971,0,2
972,1,1
973,1,1
974,1,1
975,1,1
976,0,2
977,1,1
978,0,2
979,1,1
980,1,1
981,1,1
982,1,1
983,1,1
984,1,1
985,1,1
986,1,1
987,1,1
988,1,1
989,1,1
990,1,2
991,1,1
992,1,1
993,1,1
994,1,1
995,1,1
996,1,1
997,0,1
998,1,1
999,1,1
1000,1,1
1001,0,2
1002,1,1
1003,1,1
1004,1,1
1005,1,1
1006,1,1
1007,0,2
1008,1,1
1009,1,1
1010,1,1
1011,1,1
1012,1,1
1013,1,0
1014,0,2
1015,1,1
1016,1,1
1017,1,1
1018,1,1
1019,1,1
1020,1,1
1021,1,1
1022,1,1
1023,1,1
1024,1,1
1025,1,1
1026,1,1
1027,1,1
1028,1,1
1029,0,2
1030,1,1
1031,1,1
1032,1,1
1033,0,2
1034,1,1
1035,0,1
1036,1,1
1037,1,1
1038,1,1
1039,1,1
1040,1,1
1041,1,1
1042,1,1
1043,1,1
1044,1,1
1045,1,1
1046,1,1
1047,1,1
1048,1,1
1049,1,1
1050,1,2
1051,1,1
1052,1,2
1053,1,1
1054,0,2
1055,0,2
1056,1,1
1057,1,1
1058,1,1
1059,1,1
1060,1,1
1061,0,2
1062,1,1
1063,0,2
1064,1,1
1065,1,1
1066,1,1
1067,1,1
1068,1,2
1069,1,1
1070,1,1
1071,0,2
1072,1,1
1073,1,1
1074,1,1
1075,1,2
1076,1,1
1077,1,1
1078,1,1
1079,1,1
1080,1,1
1081,1,1
1082,1,1
1083,1,1
1084,0,2
1085,0,2
1086,1,1
1087,1,1
1088,1,1
1089,1,1
1090,1,1
1091,1,1
1092,1,1
1093,1,1
1094,1,1
1095,1,1
1096,1,1
1097,1,1
1098,1,1
1099,1,1
1100,0,2
1101,1,1
1102,1,1
1103,1,1
1104,1,1
1105,1,1
1106,1,1
1107,1,1
1108,0,2
1109,0,2
1110,1,1
1111,1,1
1112,1,1
1113,1,1
1114,1,1
1115,0,2
1116,1,1
1117,0,2
1118,1,1
1119,1,1
1120,1,1
1121,1,2
1122,1,1
1123,1,1
1124,1,1
1125,1,1
1126,1,1
1127,1,1
1128,1,1
1129,1,0
1130,1,1
1131,1,1
1132,0,2
1133,0,2
1134,0,2
1135,1,1
1136,1,1
1137,1,1
1138,1,1
1139,1,1
1140,1,1
1141,1,1
1142,1,1
1143,1,1
1144,1,1
1145,0,2
1146,1,2
1147,1,1
1148,0,2
1149,1,1
1150,1,1
1151,0,2
1152,1,1
1153,1,1
1154,1,1
1155,1,1
1156,1,1
1157,1,1
1158,1,1
1159,1,1
1160,0,2
1161,1,1
1162,1,1
1163,1,1
1164,1,1
1165,1,1
1166,1,1
1167,1,1
1168,1,1
1169,1,1
1170,1,1
1171,1,1
1172,1,1
1173,1,2
1174,1,2
1175,0,2
1176,1,1
1177,1,1
1178,0,2
1179,1,1
1180,1,1
1181,1,1
1182,1,1
1183,1,1
1184,1,2
1185,0,2
1186,1,1
1187,0,2
1188,1,1
1189,1,1
1190,1,1
1191,1,1
1192,1,1
1193,1,1
1194,1,1
1195,1,1
1196,1,1
1197,1,1
1198,1,1
1199,1,1
